ID,Haushalt Art,Titelnr.,Titel,Gruppennr.,Gruppe,Budget Richtung,Bezeichnung,Jahr,Ansatz/Rechnung,Betrag
8054,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3430,"Volks-, Trachten- und ähnliche Feste",Einnahmen,Vermischte Einnahmen  -Bücherverkauf-,2018,Ansatz,0
8055,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3430,"Volks-, Trachten- und ähnliche Feste",Ausgaben,Gebäude- und Grundstücksunterhaltung  -Festplatz-,2018,Ansatz,2000
8056,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3430,"Volks-, Trachten- und ähnliche Feste",Ausgaben,Gebäudebewirtschaftungskosten  -Festplatz-,2018,Ansatz,40000
8057,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3430,"Volks-, Trachten- und ähnliche Feste",Ausgaben,Festa Italiana,2018,Ansatz,18000
8058,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3430,"Volks-, Trachten- und ähnliche Feste",Ausgaben,Seniorenbewirtung,2018,Ansatz,40000
8059,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3430,"Volks-, Trachten- und ähnliche Feste",Ausgaben,Tag der Vereine,2018,Ansatz,0
8060,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3430,"Volks-, Trachten- und ähnliche Feste",Ausgaben,Steuern und Versicherungen,2018,Ansatz,100
8061,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3430,"Volks-, Trachten- und ähnliche Feste",Ausgaben,Innere Verrechnung Personalkosten Bauhof (7711.1691),2018,Ansatz,0
8062,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3501,Volkshochschule,Ausgaben,"Innere Verrechnung unentg. Objektnutzung (GL 8820, 8821.1690)",2018,Ansatz,132000
8063,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3501,Volkshochschule,Ausgaben,Zuschüsse f.lfd. Zwecke an Volkshochschulverbände sowie deren Einrichtungen,2018,Ansatz,110000
8064,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Einnahmen,Benutzungsgebühren-Kundenausweise,2018,Ansatz,12000
8065,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Einnahmen,Benutzungsgebühren und ähnliche Entgelte,2018,Ansatz,500
8066,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Einnahmen,"Zuschüsse, Spenden vom übrigen Bereich",2018,Ansatz,0
8067,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Einnahmen,Verspätungszuschläge,2018,Ansatz,700
8068,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,Angestelltenvergütungen,2018,Ansatz,85000
8069,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2018,Ansatz,7000
8070,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2018,Ansatz,16000
8071,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,"Beihilfen, Unterstützungen u.ä.",2018,Ansatz,0
8072,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,Verwaltungs- u. Zweckausstattung,2018,Ansatz,200
8073,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,GWG (0  - 410  Netto),2018,Ansatz,500
8074,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,"Mieten für Maschinen, Fahrzeuge, Geräte",2018,Ansatz,800
8075,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,Gebäudebewirtschaftungskosten,2018,Ansatz,0
8076,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,"Aus- und Fortbildung, Umschulung",2018,Ansatz,2000
8077,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,Lebensmittel,2018,Ansatz,800
8078,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,Bedarf für öffentl. Büchereien,2018,Ansatz,32000
8079,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,Aufwendungen für Veranstaltungen,2018,Ansatz,1500
8080,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,Verschiedener Betriebsaufwand,2018,Ansatz,600
8081,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,Öffentlichkeitsarbeit,2018,Ansatz,500
8082,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,EDV-Kosten an Dritte Software Pflege,2018,Ansatz,3700
8083,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,Steuern und Versicherungen,2018,Ansatz,1000
8084,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,Bürobedarf,2018,Ansatz,3000
8085,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,"Post-, Fernmeldegebühren",2018,Ansatz,500
8086,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,Dienstreisen,2018,Ansatz,200
8087,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3521,Öffentliche Bücherei -01-,Ausgaben,"Innere Verrechnung unentgeltliche Objektnutzung (GL 8801, 8806.1690)",2018,Ansatz,27400
8088,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3600,"Naturschutz, Landschaftspflege",Ausgaben,"Innere Verrechnung unentgeltliche Objektnutzung (GL 8801, 8806.1690)",2018,Ansatz,0
8089,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3600,"Naturschutz, Landschaftspflege",Ausgaben,Zuschüsse für lfd. Zwecke an den übrigen Bereich,2018,Ansatz,2900
8090,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3600,"Naturschutz, Landschaftspflege",Ausgaben,Zuschüsse für lfd. Zwecke an übrigen Bereich-Zeitreise e.V.,2018,Ansatz,0
8091,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Einnahmen,Vermischte Einnahmen u.a. Bücherverkauf,2018,Ansatz,100
8092,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,Gebäude- und Grundstücksunterhaltung,2018,Ansatz,4000
8093,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,Gebäunde- und Grundstücksunterhaltung  -Römerbrunnen-,2018,Ansatz,2000
8094,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,Gebäude- und Grundstücksunterhaltung Zierbrunnen PollingerStr./Andechser Weg,2018,Ansatz,2000
8095,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,Gebäude- und Grundstücksunterhaltung Grundwasserbrunnen Kreuzlingerstr.,2018,Ansatz,500
8096,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,"Gebäude- und Grundstücksunterhaltung Quellbrunnen, Am Zehendstadel",2018,Ansatz,500
8097,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,"Gebäude und Grundstücksunterhaltung Zierbrunnen, Weßlinger Str.",2018,Ansatz,500
8098,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,"Gebäude- und Grundstücksunterhaltung Springbrunnen, Grießbergstr./Weiher",2018,Ansatz,500
8099,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,Gebäude- und Grundstücksunterhaltung Wasserband Marktplatz,2018,Ansatz,37000
8100,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,Gebäudebewirtschaftungskosten,2018,Ansatz,500
8101,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,Gebäudebewirtschaftungskosten  -Römerbrunnen-,2018,Ansatz,2500
8102,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,Gebäudebewirtschaftungskosten Zierbrunnen PollingerStr./AndechserStr.,2018,Ansatz,2500
8103,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,"Gebäudebewirtschaftungskosten -Grund­wasserbrunnen, Kreuzlingerstr.",2018,Ansatz,1000
8104,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,"Gebäudebewirtschaftungskosten Quellbrunnen, Am Zehendstadel",2018,Ansatz,500
8105,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,"Gebäudebewirtschaftungskosten Zierbrunnen, Weßlinger Str.",2018,Ansatz,500
8106,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,"Gebäudebewirtschaftungskosten Springbrunnen, Grießbergstr./Weiher",2018,Ansatz,500
8107,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,Gebäudebewirtschaftungskosten Wasserband Marktplatz,2018,Ansatz,5000
8108,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,Veranstaltung-Geisenbrunn Maifeier,2018,Ansatz,1500
8109,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,"Veranstaltung Volkstrauertag, Totenehrung",2018,Ansatz,1300
8110,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,Sonstige Geschäftsausgaben,2018,Ansatz,500
8111,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,"Innere Verrechnung unentg. Objektnutzung (GL 8810, 8813, 8818.1690)",2018,Ansatz,29400
8112,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,Innere Verrechnung Personalkosten Bauhof (7711.1691),2018,Ansatz,900
8113,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,"Zuschüsse f. lfd. Zwecke an kulturelle Verbände, Vereine u.ä. sowie Einricht.",2018,Ansatz,0
8114,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3650,"Denkmalpflege, historische Bauten, Brunnen",Ausgaben,Entschädigungsfond für Denkmalpflege,2018,Ansatz,21000
8115,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3700,Kirchen,Ausgaben,Angestelltenvergütungen,2018,Ansatz,300
8116,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3700,Kirchen,Ausgaben,Beschäftigungsentgelte und dgl.,2018,Ansatz,200
8117,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3700,Kirchen,Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2018,Ansatz,100
8118,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3700,Kirchen,Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2018,Ansatz,100
8119,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3700,Kirchen,Ausgaben,Gebäude- und Grundstücksunterhaltung,2018,Ansatz,15000
8120,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3700,Kirchen,Ausgaben,Gebäudebewirtschaftungskosten,2018,Ansatz,2000
8121,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3700,Kirchen,Ausgaben,Steuern und Versicherungen,2018,Ansatz,200
8122,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3700,Kirchen,Ausgaben,Innere Verrechnung Personalkosten Bauhof (7711.1691),2018,Ansatz,5500
8123,Verwaltungshaushalt,3,"Wissenschaft, Forschung, Kulturpflege",3700,Kirchen,Ausgaben,Zuschüsse für lfd. Zwecke an die Religionsgemeinschaften und deren Einr.,2018,Ansatz,0
8124,Verwaltungshaushalt,4,Soziale Sicherung,4000,Verwaltung der sozialen Angelegenheiten,Ausgaben,Angestelltenvergütungen,2018,Ansatz,83000
8125,Verwaltungshaushalt,4,Soziale Sicherung,4000,Verwaltung der sozialen Angelegenheiten,Ausgaben," Beiträge zu Versorgungskassen ""Angestellte""",2018,Ansatz,7500
8126,Verwaltungshaushalt,4,Soziale Sicherung,4000,Verwaltung der sozialen Angelegenheiten,Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2018,Ansatz,18000
8127,Verwaltungshaushalt,4,Soziale Sicherung,4000,Verwaltung der sozialen Angelegenheiten,Ausgaben,"Beihilfen, Unterstützungen u.ä. Beihilfeversicherung",2018,Ansatz,0
8128,Verwaltungshaushalt,4,Soziale Sicherung,4000,Verwaltung der sozialen Angelegenheiten,Ausgaben,Verwaltungs- u. Zweckausstattung,2018,Ansatz,400
8129,Verwaltungshaushalt,4,Soziale Sicherung,4000,Verwaltung der sozialen Angelegenheiten,Ausgaben,GWG (0  - 410  Netto),2018,Ansatz,500
8130,Verwaltungshaushalt,4,Soziale Sicherung,4000,Verwaltung der sozialen Angelegenheiten,Ausgaben,Verschiedener Betriebsaufwand -Seniorenbeirat-,2018,Ansatz,2000
8131,Verwaltungshaushalt,4,Soziale Sicherung,4000,Verwaltung der sozialen Angelegenheiten,Ausgaben,Bürobedarf,2018,Ansatz,300
8132,Verwaltungshaushalt,4,Soziale Sicherung,4000,Verwaltung der sozialen Angelegenheiten,Ausgaben,"Bücher, Zeitschriften u.ä.",2018,Ansatz,200
8133,Verwaltungshaushalt,4,Soziale Sicherung,4000,Verwaltung der sozialen Angelegenheiten,Ausgaben,Dienstreisen,2018,Ansatz,200
8134,Verwaltungshaushalt,4,Soziale Sicherung,4000,Verwaltung der sozialen Angelegenheiten,Ausgaben,Vermischte Ausgaben,2018,Ansatz,100
8135,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Einnahmen,Mieten aus Wohnungen und ähnlichem,2018,Ansatz,19000
8136,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Einnahmen,Sonst.Rückersätze f.Nebenleistungen aus Miet-u.Pachtverträgen-Stromkosten u.a.,2018,Ansatz,6000
8137,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Einnahmen,Spenden für lfd. Zwecke vom übrigen Bereich,2018,Ansatz,0
8138,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Ausgaben,Angestelltenvergütungen Sozialpädagoge,2018,Ansatz,35000
8139,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2018,Ansatz,0
8140,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2018,Ansatz,0
8141,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Ausgaben,Gebäude- und Grundstücksunterhaltung,2018,Ansatz,25000
8142,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Ausgaben,Verwaltungs- u. Zweckausstattung,2018,Ansatz,800
8143,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Ausgaben,GWG (0  - 410  Netto),2018,Ansatz,500
8144,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Ausgaben,Gebäudebewirtschaftungskosten,2018,Ansatz,18000
8145,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Ausgaben,Reinigungskosten,2018,Ansatz,3600
8146,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Ausgaben,Dienstleistungen durch Dritte,2018,Ansatz,3000
8147,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Ausgaben,Steuern und Versicherungen,2018,Ansatz,1300
8148,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Ausgaben,Bürobedarf,2018,Ansatz,200
8149,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Ausgaben,Post- und Fernmeldegebühren,2018,Ansatz,800
8150,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Ausgaben,Sonstige Geschäftsausgaben,2018,Ansatz,500
8151,Verwaltungshaushalt,4,Soziale Sicherung,4350,Soziale Einrichtungen für Wohnungslose -Liegenschaft Weßlingerstr. 38-,Ausgaben,Innere Verrechnung Personalkosten Bauhof (7711.1691),2018,Ansatz,2100
8152,Verwaltungshaushalt,4,Soziale Sicherung,4600,Einrichtungen der Jugendarbeit,Ausgaben,Vermischte Ausgaben Jugendbeirat,2018,Ansatz,2000
8153,Verwaltungshaushalt,4,Soziale Sicherung,4601,Einrichtung der Jugendarbeit-Spielplätze,Ausgaben,"Unterhalt:Spiel-, Bolzplätze",2018,Ansatz,10000
8154,Verwaltungshaushalt,4,Soziale Sicherung,4601,Einrichtung der Jugendarbeit-Spielplätze,Ausgaben,Gebäudebewirtschaftungskosten,2018,Ansatz,2000
8155,Verwaltungshaushalt,4,Soziale Sicherung,4601,Einrichtung der Jugendarbeit-Spielplätze,Ausgaben,Innere Verrechnung (HHST 8832.1690) unentgeltliche Objektnutzung,2018,Ansatz,4600
8156,Verwaltungshaushalt,4,Soziale Sicherung,4601,Einrichtung der Jugendarbeit-Spielplätze,Ausgaben,Innere Verrechnung Personalkosten Bauhof (7711.1691),2018,Ansatz,51500
8157,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Einnahmen,Versicherungsleistungen in anderen Schadensfällen,2018,Ansatz,0
8158,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Einnahmen,Vermischte Einnahmen,2018,Ansatz,4500
8159,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Einnahmen,Erstattungen von Ausgaben des VWH Anschaffung von Spiel- u. Sportgeräten,2018,Ansatz,0
8160,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Einnahmen,Zuweisungen für lfd. Zwecke vom Land Zuschuß Personalkosten Jugendhaus,2018,Ansatz,16000
8161,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Einnahmen,Zuweisungen für lfd. Zwecke von Gemeinden und Gemeindeverbänden,2018,Ansatz,0
8162,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Einnahmen,"Spenden, Schenkungen und Erbschaften für lfd. Zwecke",2018,Ansatz,0
8163,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,Angestelltenvergütungen,2018,Ansatz,130000
8164,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2018,Ansatz,9000
8165,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2018,Ansatz,20000
8166,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,"Beihilfen, Unterstützungen u.ä. Beihilfeversicherung",2018,Ansatz,0
8167,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,Verwaltungs- u. Zweckausstattung,2018,Ansatz,800
8168,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,GWG (0  - 410  Netto),2018,Ansatz,1000
8169,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,Gebäudebewirtschaftungskosten,2018,Ansatz,500
8170,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,"Aus- und Fortbildung, Umschulung",2018,Ansatz,300
8171,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,Lebensmittel,2018,Ansatz,4000
8172,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,Aufführungsrechte u. Urheberanteile,2018,Ansatz,500
8173,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,Gemeinschaftsveranstaltungen,2018,Ansatz,2500
8174,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,Öffentlichkeitsarbeit - Homepage,2018,Ansatz,500
8175,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,Steuern und Versicherungen,2018,Ansatz,300
8176,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,Bürobedarf,2018,Ansatz,300
8177,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,Post- und Fernmeldegebühren,2018,Ansatz,1000
8178,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,Dienstreisen,2018,Ansatz,700
8179,Verwaltungshaushalt,4,Soziale Sicherung,4602,Einrichtungen der Jugendarbeit-Jugendhaus,Ausgaben,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8831.1690),2018,Ansatz,27200
8180,Verwaltungshaushalt,4,Soziale Sicherung,4603,Außerschulische Jugendbildung,Ausgaben,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8831.1690),2018,Ansatz,6800
8181,Verwaltungshaushalt,4,Soziale Sicherung,4603,Außerschulische Jugendbildung,Ausgaben,Integrationshilfe für ausländische Kinder und Jugendliche e.V.,2018,Ansatz,52000
8182,Verwaltungshaushalt,4,Soziale Sicherung,4604,Kinder- und Jugenderholung,Ausgaben,Veranstaltungen/Jugendfestival,2018,Ansatz,0
8183,Verwaltungshaushalt,4,Soziale Sicherung,4604,Kinder- und Jugenderholung,Ausgaben,Zuschüsse f.lfd.Zwecke an Verbände u.ä. Sozialdienst Ferienprogramm,2018,Ansatz,2000
8184,Verwaltungshaushalt,4,Soziale Sicherung,4605,Einrichtung der Jugdendarbeit Abenteuerspielplatz,Einnahmen,Erstattungen von Ausgaben des VWH Anschaffung von Spiel- u. Sportgeräten,2018,Ansatz,0
8185,Verwaltungshaushalt,4,Soziale Sicherung,4605,Einrichtung der Jugdendarbeit Abenteuerspielplatz,Einnahmen,Zuweisungen für lfd. Zwecke vom Land Zuschuß Personalkosten Jugendhaus,2018,Ansatz,6000
8186,Verwaltungshaushalt,4,Soziale Sicherung,4605,Einrichtung der Jugdendarbeit Abenteuerspielplatz,Ausgaben,Angestelltenvergütungen,2018,Ansatz,38000
8187,Verwaltungshaushalt,4,Soziale Sicherung,4605,Einrichtung der Jugdendarbeit Abenteuerspielplatz,Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2018,Ansatz,3000
8188,Verwaltungshaushalt,4,Soziale Sicherung,4605,Einrichtung der Jugdendarbeit Abenteuerspielplatz,Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2018,Ansatz,8000
8189,Verwaltungshaushalt,4,Soziale Sicherung,4605,Einrichtung der Jugdendarbeit Abenteuerspielplatz,Ausgaben,Gebäude- und Grundstücksunterhaltung,2018,Ansatz,18000
8190,Verwaltungshaushalt,4,Soziale Sicherung,4605,Einrichtung der Jugdendarbeit Abenteuerspielplatz,Ausgaben,Verwaltungs- u. Zweckausstattung,2018,Ansatz,2000
8191,Verwaltungshaushalt,4,Soziale Sicherung,4605,Einrichtung der Jugdendarbeit Abenteuerspielplatz,Ausgaben,GWG (0  - 410  Netto),2018,Ansatz,2000
8192,Verwaltungshaushalt,4,Soziale Sicherung,4605,Einrichtung der Jugdendarbeit Abenteuerspielplatz,Ausgaben,Gebäudebewirtschaftungskosten,2018,Ansatz,2500
