Admin Class 1 Level Unique Identifier,1 Level display label,Admin Class 2 Level Unique Identifier Partial,2 Level display label,Admin Class 3 Level Unique Identifier Partial,3 Level display label,Admin Class 4 Level Unique Identifier Partial,4 Level display label,Budget Direction,Date,Amount Kind,Amount
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,52, Aufwendungen für Sach- und Dienstleistungen,52555500,Unterhaltung IT,Ausgabe,2019,PLAN,380
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,57, Bilanzielle Abschreibung,57116000,AfA auf Fahrzeuge,Ausgabe,2019,PLAN,10516
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,57, Bilanzielle Abschreibung,57111000,Abschreibungen auf immater Vermögensgeg,Ausgabe,2019,PLAN,1861
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,57, Bilanzielle Abschreibung,57119000,Abschreibungen auf sonstiges Sachanlagev,Ausgabe,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,57, Bilanzielle Abschreibung,57112100,Planm AfA - Sachanlagen,Ausgabe,2019,PLAN,39994
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,57, Bilanzielle Abschreibung,57113000,AfA - Gebäude,Ausgabe,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,57, Bilanzielle Abschreibung,57115000,AfA -Maschinen und technische Anlagen,Ausgabe,2019,PLAN,14479
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,57, Bilanzielle Abschreibung,57118000,AfA auf geringwertige Wirtschaftsgüter,Ausgabe,2019,PLAN,10652
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,57, Bilanzielle Abschreibung,57117000,AfA auf Betriebs- und Geschäftsausstattu,Ausgabe,2019,PLAN,8831
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54992100,Periodenfremde Aufwendungen,Ausgabe,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54122000,Wegstreckenentschädigung,Ausgabe,2019,PLAN,7186
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54411901,Aufwand zur  pauschalierte Vorsteuer 1.9,Ausgabe,2019,PLAN,503600
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54290000,Sonstiges fd Inanspruchn v Rechten u,Ausgabe,2019,PLAN,8846
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54312200,Zeitungen und Fachliteratur,Ausgabe,2019,PLAN,476
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54123000,Sonstige Dienstreisekosten,Ausgabe,2019,PLAN,74
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54316100,Öffentliche Bekanntmachungen,Ausgabe,2019,PLAN,360
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54411902,Aufwand aufgrund Betriebsprüfung,Ausgabe,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54318300,Gutachten uä,Ausgabe,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54314000,Telefon,Ausgabe,2019,PLAN,3609
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54230000,Leasing,Ausgabe,2019,PLAN,11469
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54411900,Sonstige Steuern,Ausgabe,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54976000,Abgang ohne Erlös,Ausgabe,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54999000,Sonstiges aus laufender Verwaltungstätig,Ausgabe,2019,PLAN,76646
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54121000,Aus- und Fortbildung,Ausgabe,2019,PLAN,17933
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54124000,Dienst-/Schutzkleidung.persAusrüstungsg,Ausgabe,2019,PLAN,5768
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54220000,Mieten und Pachten,Ausgabe,2019,PLAN,14616
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54996100,Beiträge zWirtschaftsverb.Berufsvertr,Ausgabe,2019,PLAN,1194
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54315100,Gebühren (zBRundfunkgebühren),Ausgabe,2019,PLAN,2786
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54412000,Sonstige Versicherungsbeiträge (oGebäud,Ausgabe,2019,PLAN,1665
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54317000,Gästebewirtung und Repräsentation,Ausgabe,2019,PLAN,323
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54312100,Druck und Vervielfältigung,Ausgabe,2019,PLAN,362
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54319000,Sonstige Geschäftsaufwendungen,Ausgabe,2019,PLAN,28794
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54311000,Büromaterial,Ausgabe,2019,PLAN,2430
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54316200,Werbung und Öffentlichkeitsarbeit,Ausgabe,2019,PLAN,5246
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,54, Sonstige ordentliche Aufwendungen,54996200,Sonstige Beiträge,Ausgabe,2019,PLAN,537
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,58, Aufwendungen aus internen Leistungsbeziehungen,58112000,Fachbereichs-Overhead,Ausgabe,2019,PLAN,472755
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,58, Aufwendungen aus internen Leistungsbeziehungen,58111000,Verwaltungskostenbeiträge,Ausgabe,2019,PLAN,41420
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,58, Aufwendungen aus internen Leistungsbeziehungen,58118000,Interne Verrechnung Personal,Ausgabe,2019,PLAN,146830
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,58, Aufwendungen aus internen Leistungsbeziehungen,58115000,GB-interne Verrechnung (oGB-OVH),Ausgabe,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,58, Aufwendungen aus internen Leistungsbeziehungen,58116000,GB-externe Verrechnung,Ausgabe,2019,PLAN,58367
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,58, Aufwendungen aus internen Leistungsbeziehungen,58114000,Geschäftsbereichs-Overhead,Ausgabe,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,58, Aufwendungen aus internen Leistungsbeziehungen,58119000,Interne Verrechnung GBA,Ausgabe,2019,PLAN,320
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,45, Sonstige ordentliche Erträge,45910000,Andere sonstige ordentliche Erträge,Einnahme,2019,PLAN,205228
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,45, Sonstige ordentliche Erträge,45620000,Säumniszuschläge,Einnahme,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,45, Sonstige ordentliche Erträge,45710000,Erträge sonstige SoPo-Auflösung,Einnahme,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,45, Sonstige ordentliche Erträge,45919000,Periodenfremde Erträge,Einnahme,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,41, Zuwendungen und allgemeine Umlagen,41613000,Erträge aus  SoPO-Auflösung aus Zuweis von Zweckve,Einnahme,2019,PLAN,542
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,41, Zuwendungen und allgemeine Umlagen,41611100,Erträge aus SoPO-Auflösung aus Zuw Land BW 52,Einnahme,2019,PLAN,53632
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,41, Zuwendungen und allgemeine Umlagen,41410000,ZuwuZuschfür lfdZwecke vom Land,Einnahme,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,41, Zuwendungen und allgemeine Umlagen,41611000,Erträge aus  SoPO-Auflösung aus Zuweisun,Einnahme,2019,PLAN,146368
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,41, Zuwendungen und allgemeine Umlagen,41611101,Erträge aus  SoPO-Auflösung aus Zuw Land BW 52,Einnahme,2019,PLAN,4424
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,41, Zuwendungen und allgemeine Umlagen,41620000,Außerplanmäßige Auflösung SoPo aus Zuwen,Einnahme,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,51, Versorgungsaufwendungen,51110900,Inanspruchnahme Pensions-Rst für Versorgungsempf,Ausgabe,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,51, Versorgungsaufwendungen,51410900,Inanspruchnahme Beihilfe-Rst für Versorgungsempf,Ausgabe,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,43, Öffentlich-Rechtliche Leistungsentgelte,43219100,Sonstige Entgelte-0% USt,Einnahme,2019,PLAN,1128099
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,43, Öffentlich-Rechtliche Leistungsentgelte,43219200,Sonstige Entgelte-7% USt,Einnahme,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,53, Transferaufwendungen,53180000,Zuweis u Zuschüsse für lfd Zwecke an,Ausgabe,2019,PLAN,641000
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44210100,Erträge aus Verkauf-0% USt (kein AV),Einnahme,2019,PLAN,15000
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44810000,Kostenerstattungen etc vom Land,Einnahme,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44840100,Erst sonstöffBereich-0% USt,Einnahme,2019,PLAN,2000
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44610400,Sonst priv Entgeltef-19% USt (kein AV),Einnahme,2019,PLAN,1000
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44610100,Sonstpriv Entgelte-0% USt (kein AV),Einnahme,2019,PLAN,500000
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44870100,ErstprivUntern-0% USt,Einnahme,2019,PLAN,0
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44880100,Erstübrige Bereiche-0% USt,Einnahme,2019,PLAN,3800
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44111100,Mieten/Pachten Dritte-0% USt,Einnahme,2019,PLAN,93194
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,48, Erträge aus internen Leistungsbeziehungen,48116000,GB-externe Verrechnung,Einnahme,2019,PLAN,21000
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,48, Erträge aus internen Leistungsbeziehungen,48112000,Fachbereichs-Overhead,Einnahme,2019,PLAN,472755
4,Bildung. Jugend. Sport. Migration und Integration,-052,Sport und Sportförderung,48, Erträge aus internen Leistungsbeziehungen,48115000,GB-interne Verrechnung (oGB-OVH),Einnahme,2019,PLAN,186100
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,45, Sonstige ordentliche Erträge,45820000,Erträge aus der Herab o Auflös v Rück,Einnahme,2019,PLAN,0
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,45, Sonstige ordentliche Erträge,45910000,Andere sonstige ordentliche Erträge,Einnahme,2019,PLAN,0
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,45, Sonstige ordentliche Erträge,45910012,Sonstige Zinsen aus AO,Einnahme,2019,PLAN,0
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,45, Sonstige ordentliche Erträge,45919000,Periodenfremde Erträge,Einnahme,2019,PLAN,0
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,45, Sonstige ordentliche Erträge,45110000,Konzessionsabgaben,Einnahme,2019,PLAN,14703535
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,45, Sonstige ordentliche Erträge,45210000,Erstattung von Steuern,Einnahme,2019,PLAN,0
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,50, Personalaufwendungen,50121600,Rückstellungen Urlaub/Übstst für tarifl,Ausgabe,2019,PLAN,0
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,50, Personalaufwendungen,50510000,Zuführungen zu Pensionsrückstellungen f,Ausgabe,2019,PLAN,488830
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,50, Personalaufwendungen,50121100,Pauschale Lohnsteuer für tarifl Beschäf,Ausgabe,2019,PLAN,2380
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,50, Personalaufwendungen,50111000,Beamtenbezüge,Ausgabe,2019,PLAN,1195980
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,50, Personalaufwendungen,50610000,Zuführungen zur Beihilferückstellung für,Ausgabe,2019,PLAN,114230
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,50, Personalaufwendungen,50220000,Beiträge zu Versorgungskassen für tarifl,Ausgabe,2019,PLAN,69470
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,50, Personalaufwendungen,50111600,Rückstellungen für Urlaub/Überst-Beamte,Ausgabe,2019,PLAN,0
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,50, Personalaufwendungen,50111500,Rückstellungen für Altersteilzeit-Beamte,Ausgabe,2019,PLAN,31660
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,50, Personalaufwendungen,50121000,Vergütungen für tarifl Beschäftigte,Ausgabe,2019,PLAN,856410
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,50, Personalaufwendungen,50321000,Sozialversicherung für tariflich Beschäf,Ausgabe,2019,PLAN,169210
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,50, Personalaufwendungen,50121700,Jubiläumsaufwendungen tariflich Beschäftigte,Ausgabe,2019,PLAN,0
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,50, Personalaufwendungen,50111700,Jubiläumsaufwendungen Beamte,Ausgabe,2019,PLAN,0
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54311000,Büromaterial,Ausgabe,2019,PLAN,3000
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54314000,Telefon,Ausgabe,2019,PLAN,0
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54111000,Personaleinstellungen (ohne ABM),Ausgabe,2019,PLAN,0
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54976000,Abgang ohne Erlös,Ausgabe,2019,PLAN,0
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54312100,Druck und Vervielfältigung,Ausgabe,2019,PLAN,500
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54220000,Mieten und Pachten,Ausgabe,2019,PLAN,145930
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54122000,Wegstreckenentschädigung,Ausgabe,2019,PLAN,2000
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54992100,Periodenfremde Aufwendungen,Ausgabe,2019,PLAN,250000
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54121000,Aus- und Fortbildung,Ausgabe,2019,PLAN,7400
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54319000,Sonstige Geschäftsaufwendungen,Ausgabe,2019,PLAN,400
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54411300,Kapitalertragssteuer,Ausgabe,2019,PLAN,2166102
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54123000,Sonstige Dienstreisekosten,Ausgabe,2019,PLAN,4200
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54317000,Gästebewirtung und Repräsentation,Ausgabe,2019,PLAN,300
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54411400,Solidaritätszuschlag,Ausgabe,2019,PLAN,119209
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54318100,Rechts- und Beratungskosten,Ausgabe,2019,PLAN,495375
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54312200,Zeitungen und Fachliteratur,Ausgabe,2019,PLAN,1000
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,54, Sonstige ordentliche Aufwendungen,54999000,Sonstiges aus laufender Verwaltungstätig,Ausgabe,2019,PLAN,675
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44853100,Erst Sondervermögen-0% USt,Einnahme,2019,PLAN,29540
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44851100,Erst verbUnternehmen-0% USt,Einnahme,2019,PLAN,5290
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44880100,Erstübrige Bereiche-0% USt,Einnahme,2019,PLAN,0
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,44, Privatrechtliche Leistngentgelte. Kostenerstattungen und Kostenumlagen,44116100,Mieten/Pachten Beteiligungen-0% USt,Einnahme,2019,PLAN,350000
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,58, Aufwendungen aus internen Leistungsbeziehungen,58118000,Interne Verrechnung Personal,Ausgabe,2019,PLAN,769930
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,58, Aufwendungen aus internen Leistungsbeziehungen,58116000,GB-externe Verrechnung,Ausgabe,2019,PLAN,1215412
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,58, Aufwendungen aus internen Leistungsbeziehungen,58111000,Verwaltungskostenbeiträge,Ausgabe,2019,PLAN,15530
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,58, Aufwendungen aus internen Leistungsbeziehungen,58112000,Fachbereichs-Overhead,Ausgabe,2019,PLAN,281099
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,53, Transferaufwendungen,53110009,ZuwlfdZwLand manuelle Planung,Ausgabe,2019,PLAN,3712377
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,53, Transferaufwendungen,53130000,Zuweis u Zuschüsse für lfd Zwecke an,Ausgabe,2019,PLAN,2000000
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,53, Transferaufwendungen,53150000,Zuweis u Zuschüsse für lfd Zwecke an,Ausgabe,2019,PLAN,34975479
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,52, Aufwendungen für Sach- und Dienstleistungen,52555700,Wartung IT,Ausgabe,2019,PLAN,750
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,52, Aufwendungen für Sach- und Dienstleistungen,52555500,Unterhaltung IT,Ausgabe,2019,PLAN,1200
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,52, Aufwendungen für Sach- und Dienstleistungen,52910000,Aufwendungen für sonstige Dienstleistung,Ausgabe,2019,PLAN,15500
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,52, Aufwendungen für Sach- und Dienstleistungen,52320000,Erstattung lfd Verw-tätigkeit an Gemei,Ausgabe,2019,PLAN,107100
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,52, Aufwendungen für Sach- und Dienstleistungen,52554000,Unterhd Betriebs- und Geschäftsausstat,Ausgabe,2019,PLAN,950
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,57, Bilanzielle Abschreibung,57118000,AfA auf geringwertige Wirtschaftsgüter,Ausgabe,2019,PLAN,4000
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,57, Bilanzielle Abschreibung,57117000,AfA auf Betriebs- und Geschäftsausstattu,Ausgabe,2019,PLAN,21750
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,46, Finanzerträge,46511000,Gewinnanteile verb Unternehmen,Einnahme,2019,PLAN,23223015
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,46, Finanzerträge,46512000,Gewinnanteile Beteiligungen,Einnahme,2019,PLAN,172300
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,46, Finanzerträge,46150000,Zinsen von verbUntern. Beteilig uSon,Einnahme,2019,PLAN,0
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,48, Erträge aus internen Leistungsbeziehungen,48112000,Fachbereichs-Overhead,Einnahme,2019,PLAN,281099
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,48, Erträge aus internen Leistungsbeziehungen,48111000,Verwaltungskostenbeiträge,Einnahme,2019,PLAN,205590
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,51, Versorgungsaufwendungen,51110900,Inanspruchnahme Pensions-Rst für Versorgungsempf,Ausgabe,2019,PLAN,0
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,51, Versorgungsaufwendungen,51410900,Inanspruchnahme Beihilfe-Rst für Versorgungsempf,Ausgabe,2019,PLAN,0
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,55, Zinsen und sonstige Finanzaufwendungen,55130000,Zinsen an Zweckverbände,Ausgabe,2019,PLAN,500
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,41, Zuwendungen und allgemeine Umlagen,41480000,Zuschüsse für laufende Zwecke vom übrige,Einnahme,2019,PLAN,675
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,41, Zuwendungen und allgemeine Umlagen,41430000,Zuw und Zuschüsse für laufende Zwecke Z,Einnahme,2019,PLAN,2020000
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,41, Zuwendungen und allgemeine Umlagen,41611000,Erträge aus  SoPO-Auflösung aus Zuweisun,Einnahme,2019,PLAN,5354
2,Finanzen und Ordnung,-020,Finanzsteuerung und Beteiligungsmanagement,41, Zuwendungen und allgemeine Umlagen,41410000,ZuwuZuschfür lfdZwecke vom Land,Einnahme,2019,PLAN,430000
2,Finanzen und Ordnung,-021,Finanzservice und städtisches Immobilien-/ Flächenmanagement,50, Personalaufwendungen,50111600,Rückstellungen für Urlaub/Überst-Beamte,Ausgabe,2019,PLAN,0
2,Finanzen und Ordnung,-021,Finanzservice und städtisches Immobilien-/ Flächenmanagement,50, Personalaufwendungen,50121000,Vergütungen für tarifl Beschäftigte,Ausgabe,2019,PLAN,2083180
2,Finanzen und Ordnung,-021,Finanzservice und städtisches Immobilien-/ Flächenmanagement,50, Personalaufwendungen,50111900,Inanspruchnahme Personal-Rückstellungen für Beamte,Ausgabe,2019,PLAN,0
2,Finanzen und Ordnung,-021,Finanzservice und städtisches Immobilien-/ Flächenmanagement,50, Personalaufwendungen,50111000,Beamtenbezüge,Ausgabe,2019,PLAN,2408570
2,Finanzen und Ordnung,-021,Finanzservice und städtisches Immobilien-/ Flächenmanagement,50, Personalaufwendungen,50610000,Zuführungen zur Beihilferückstellung für,Ausgabe,2019,PLAN,221900
2,Finanzen und Ordnung,-021,Finanzservice und städtisches Immobilien-/ Flächenmanagement,50, Personalaufwendungen,50121700,Jubiläumsaufwendungen tariflich Beschäftigte,Ausgabe,2019,PLAN,0
2,Finanzen und Ordnung,-021,Finanzservice und städtisches Immobilien-/ Flächenmanagement,50, Personalaufwendungen,50111500,Rückstellungen für Altersteilzeit-Beamte,Ausgabe,2019,PLAN,12310
2,Finanzen und Ordnung,-021,Finanzservice und städtisches Immobilien-/ Flächenmanagement,50, Personalaufwendungen,50321000,Sozialversicherung für tariflich Beschäf,Ausgabe,2019,PLAN,397860
