Titelnr.,Titel,Gruppen Nr,Gruppe,Einnahmen Ausgaben,Einzel Nr,Bezeichnung,Betrag,Jahr
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8828,Bebauter Grundbesitz -Waldstr. 12 -KiGa-,Einnahmen,0.169,"Innere Verrechnung unentgeltliche Objektnutzung (GL 3320, 4644.6790)",72500.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8828,Bebauter Grundbesitz -Waldstr. 12 -KiGa-,Ausgaben,0.5,Gebäude- und Grundstücksunterhaltung,40000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8828,Bebauter Grundbesitz -Waldstr. 12 -KiGa-,Ausgaben,0.536,Erbbauzinsen,8200.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8828,Bebauter Grundbesitz -Waldstr. 12 -KiGa-,Ausgaben,0.54,Gebäudebewirtschaftungskosten,22000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8828,Bebauter Grundbesitz -Waldstr. 12 -KiGa-,Ausgaben,0.543,Reinigungskosten,19000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8828,Bebauter Grundbesitz -Waldstr. 12 -KiGa-,Ausgaben,0.64,Steuern und Versicherungen,900.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8828,Bebauter Grundbesitz -Waldstr. 12 -KiGa-,Ausgaben,0.652,Post- und Fernmeldegebühren,100.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8828,Bebauter Grundbesitz -Waldstr. 12 -KiGa-,Ausgaben,0.6791,Innere Verrechnung Personalkosten Bauhof (7711.1691),1800.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8829,Bebauter Grundbesitz - Schulstr. 3 -KiGa Montessori-,Einnahmen,0.169,Innere Verrechnung unentgeltliche Objektnutzung (HHST 4645.6790),68200.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8829,Bebauter Grundbesitz - Schulstr. 3 -KiGa Montessori-,Ausgaben,0.5,Gebäude- und Grundstücksunterhaltung,20000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8829,Bebauter Grundbesitz - Schulstr. 3 -KiGa Montessori-,Ausgaben,0.54,Gebäudebewirtschaftungskosten,17000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8829,Bebauter Grundbesitz - Schulstr. 3 -KiGa Montessori-,Ausgaben,0.543,Reinigungskosten,21000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8829,Bebauter Grundbesitz - Schulstr. 3 -KiGa Montessori-,Ausgaben,0.64,Steuern und Versicherungen,900.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8829,Bebauter Grundbesitz - Schulstr. 3 -KiGa Montessori-,Ausgaben,0.652,Post- und Fernmeldegebühren,100.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8829,Bebauter Grundbesitz - Schulstr. 3 -KiGa Montessori-,Ausgaben,0.6791,Innere Verrechnung Personalkosten Bauhof (7711.1691),7500.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8830,Bebauter Grundbesitz -Frauwiesenweg 4 -KiGa -,Einnahmen,0.169,Innere Verrechnung unentgeltliche Objektnutzung (HHST 4647.6790),65400.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8830,Bebauter Grundbesitz -Frauwiesenweg 4 -KiGa -,Ausgaben,0.5,Gebäude- und Grundstücksunterhaltung,7000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8830,Bebauter Grundbesitz -Frauwiesenweg 4 -KiGa -,Ausgaben,0.54,Gebäudebewirtschaftungskosten,10000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8830,Bebauter Grundbesitz -Frauwiesenweg 4 -KiGa -,Ausgaben,0.543,Reinigungskosten,1000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8830,Bebauter Grundbesitz -Frauwiesenweg 4 -KiGa -,Ausgaben,0.64,Steuern und Versicherungen,800.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8830,Bebauter Grundbesitz -Frauwiesenweg 4 -KiGa -,Ausgaben,0.652,Post- und Fernmeldegebühren,100.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8830,Bebauter Grundbesitz -Frauwiesenweg 4 -KiGa -,Ausgaben,0.6791,Innere Verrechnung Personalkosten Bauhof (7711.1691),4100.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8831,Bebauter Grundbesitz - Weßlinger Str. 30 -Jugendhaus -,Einnahmen,0.169,Innere Verrechnung unentgeltliche Objektnutzung (HHST 4602.6790),27200.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8831,Bebauter Grundbesitz - Weßlinger Str. 30 -Jugendhaus -,Ausgaben,0.5,Gebäude- und Grundstücksunterhaltung,5000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8831,Bebauter Grundbesitz - Weßlinger Str. 30 -Jugendhaus -,Ausgaben,0.54,Gebäudebewirtschaftungskosten,7500.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8831,Bebauter Grundbesitz - Weßlinger Str. 30 -Jugendhaus -,Ausgaben,0.543,Reinigungskosten,0.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8831,Bebauter Grundbesitz - Weßlinger Str. 30 -Jugendhaus -,Ausgaben,0.64,Steuern und Versicherungen,800.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8831,Bebauter Grundbesitz - Weßlinger Str. 30 -Jugendhaus -,Ausgaben,0.652,Post- und Fernmeldegebühren,300.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8831,Bebauter Grundbesitz - Weßlinger Str. 30 -Jugendhaus -,Ausgaben,0.6791,Innere Verrechnung Personalkosten Bauhof (7711.1691),300.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8832,Bebauter Grundbesitz - Frühlingstr. 16 - KiHa -,Einnahmen,0.143,Ersätze für Nebenleistungen im Rahmen von Miet- und Pachtverträgen,5000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8832,Bebauter Grundbesitz - Frühlingstr. 16 - KiHa -,Einnahmen,0.169,"Innere Verrechnung unentgeltliche Objektnutzung (GL 4605, 4648.6790)",102000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8832,Bebauter Grundbesitz - Frühlingstr. 16 - KiHa -,Ausgaben,0.5,Gebäude- und Grundstücksunterhaltung,8000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8832,Bebauter Grundbesitz - Frühlingstr. 16 - KiHa -,Ausgaben,0.54,Gebäudebewirtschaftungskosten,14000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8832,Bebauter Grundbesitz - Frühlingstr. 16 - KiHa -,Ausgaben,0.543,Reinigungskosten,0.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8832,Bebauter Grundbesitz - Frühlingstr. 16 - KiHa -,Ausgaben,0.64,Steuern und Versicherungen,2400.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8832,Bebauter Grundbesitz - Frühlingstr. 16 - KiHa -,Ausgaben,0.652,Post- und Fernmeldegebühren,300.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8832,Bebauter Grundbesitz - Frühlingstr. 16 - KiHa -,Ausgaben,0.6791,Innere Verrechnung Personalkosten Bauhof (7711.1691),100.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8834,Bebauter Grundbesitz - Römerstr. 2,Einnahmen,0.145,Pachten,124000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8834,Bebauter Grundbesitz - Römerstr. 2,Einnahmen,0.169,Innere Verrechnung unentg. Objektnutzung (HHST 3320.6790),0.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8834,Bebauter Grundbesitz - Römerstr. 2,Ausgaben,0.5,Gebäude- und Grundstücksunterhaltung,5000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8834,Bebauter Grundbesitz - Römerstr. 2,Ausgaben,0.54,Gebäudebewirtschaftungskosten,35000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8834,Bebauter Grundbesitz - Römerstr. 2,Ausgaben,0.64,Steuern und Versicherungen,2300.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8835,Bebauter Grundbesitz Frauwiesenweg Haus für Kinder,Einnahmen,0.169,Innere Verrechnung unentgeltliche Objektnutzung (HHST 4685.6790),108700.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8835,Bebauter Grundbesitz Frauwiesenweg Haus für Kinder,Ausgaben,0.5,Gebäude- und Grundstücksunterhaltung,8000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8835,Bebauter Grundbesitz Frauwiesenweg Haus für Kinder,Ausgaben,0.54,Gebäudebewirtschaftungskosten,17000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8835,Bebauter Grundbesitz Frauwiesenweg Haus für Kinder,Ausgaben,0.543,Reinigungskosten,23000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8835,Bebauter Grundbesitz Frauwiesenweg Haus für Kinder,Ausgaben,0.64,Steuern und Versicherungen,800.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8835,Bebauter Grundbesitz Frauwiesenweg Haus für Kinder,Ausgaben,0.652,Post- und Fernmeldegebühren,100.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8835,Bebauter Grundbesitz Frauwiesenweg Haus für Kinder,Ausgaben,0.6791,Innere Verrechnung Personalkosten Bauhof (7711.1691),0.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8836,Bebauter Grundbesitz - Kinderhort Arnoldus-GS,Einnahmen,0.169,Innere Verrechnung unentgeltliche Objektnutzung (HHST 4686.6790),121200.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8836,Bebauter Grundbesitz - Kinderhort Arnoldus-GS,Ausgaben,0.5,Gebäude- und Grundstücksunterhaltung,8000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8836,Bebauter Grundbesitz - Kinderhort Arnoldus-GS,Ausgaben,0.54,Gebäudebewirtschaftungskosten,17000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8836,Bebauter Grundbesitz - Kinderhort Arnoldus-GS,Ausgaben,0.543,Reinigungskosten,25000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8836,Bebauter Grundbesitz - Kinderhort Arnoldus-GS,Ausgaben,0.64,Steuern und Versicherungen,800.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8836,Bebauter Grundbesitz - Kinderhort Arnoldus-GS,Ausgaben,0.652,Post- und Fernmeldegebühren,0.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8836,Bebauter Grundbesitz - Kinderhort Arnoldus-GS,Ausgaben,0.6791,Innere Verrechnung Personalkosten Bauhof (7711.1691),0.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8837,Bebauter Grundbesitz - Containeranlagen,Einnahmen,0.1411,Mieten aus Wohnungen und ähnlichem,4500.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8837,Bebauter Grundbesitz - Containeranlagen,Einnahmen,0.169,Innere Verrechnung unentgeltliche Objektnutzung,117600.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8837,Bebauter Grundbesitz - Containeranlagen,Ausgaben,0.502,Unterhaltung nichteigener Gebäude,25000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8837,Bebauter Grundbesitz - Containeranlagen,Ausgaben,0.531,"Mieten für Gebäude, Grundstücke",196000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8837,Bebauter Grundbesitz - Containeranlagen,Ausgaben,0.54,Gebäudebewirtschaftungskosten,10000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8837,Bebauter Grundbesitz - Containeranlagen,Ausgaben,0.543,Reinigungskosten,28000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8837,Bebauter Grundbesitz - Containeranlagen,Ausgaben,0.64,Steuern und Versicherungen,600.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8837,Bebauter Grundbesitz - Containeranlagen,Ausgaben,0.652,Post- und Fernmeldegebühren,200.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8837,Bebauter Grundbesitz - Containeranlagen,Ausgaben,0.6791, Innere Verrechnung Personalkosten Bauhof (7711.1691),0.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8870,Bebauter Grundbesitz (fremd),Einnahmen,0.169, Innere Verrechnung unentgeltliche Objektnutzung (HHST .6790),0.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8870,Bebauter Grundbesitz (fremd),Ausgaben,0.502,Unterhaltung nichteigener Gebäude,0.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8870,Bebauter Grundbesitz (fremd),Ausgaben,0.53,Mieten und Pachten,0.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8870,Bebauter Grundbesitz (fremd),Ausgaben,0.54,Gebäudebewirtschaftungskosten,0.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8870,Bebauter Grundbesitz (fremd),Ausgaben,0.543,Reinigungskosten,0.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8871,Bebauter Grundbesitz (fremd) - Fortschritt - Kindergarten und Krippe -,Einnahmen,0.169,Innere Verrechnung unentgeltliche Objektnutzung (HHST 4684.6790),59200.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8871,Bebauter Grundbesitz (fremd) - Fortschritt - Kindergarten und Krippe -,Ausgaben,0.502,Unterhaltung nichteigener Gebäude,1000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8871,Bebauter Grundbesitz (fremd) - Fortschritt - Kindergarten und Krippe -,Ausgaben,0.531,"Mieten für Gebäude, Grundstücke",59200.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8872,Bebauter Grundbesitz (fremd) - Rosenstraße 16 Mutter-Kind-Haus -,Einnahmen,0.1411,Mieten aus Wohnungen und ähnlichem,24000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8872,Bebauter Grundbesitz (fremd) - Rosenstraße 16 Mutter-Kind-Haus -,Einnahmen,0.143,Ersätze für Nebenleistungen im Rahmen von Miet- und Pachtverträgen ,5000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8872,Bebauter Grundbesitz (fremd) - Rosenstraße 16 Mutter-Kind-Haus -,Einnahmen,0.1432,Heizungskostenrückersätze,3500.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8872,Bebauter Grundbesitz (fremd) - Rosenstraße 16 Mutter-Kind-Haus -,Einnahmen,0.169,Innere Verrechnung unentgeltliche Objektnutzung (HHST 4684.6790),5600.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8872,Bebauter Grundbesitz (fremd) - Rosenstraße 16 Mutter-Kind-Haus -,Ausgaben,0.502,Unterhaltung nichteigener Gebäude,1000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8872,Bebauter Grundbesitz (fremd) - Rosenstraße 16 Mutter-Kind-Haus -,Ausgaben,0.531,"Mieten für Gebäude, Grundstücke",43000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8872,Bebauter Grundbesitz (fremd) - Rosenstraße 16 Mutter-Kind-Haus -,Ausgaben,0.54,Gebäudebewirtschaftungskosten,1700.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8873,Bebauter Grundbesitz (fremd) Lilienthalstraße -Mittagsbetreuung -,Einnahmen,0.169,Innere Verrechnung unentgeltliche Objektnutzung (HHST 4687.6790),35600.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8873,Bebauter Grundbesitz (fremd) Lilienthalstraße -Mittagsbetreuung -,Ausgaben,0.502,Unterhaltung nichteigener Gebäude,5000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8873,Bebauter Grundbesitz (fremd) Lilienthalstraße -Mittagsbetreuung -,Ausgaben,0.531,"Mieten für Gebäude, Grundstücke",35600.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8873,Bebauter Grundbesitz (fremd) Lilienthalstraße -Mittagsbetreuung -,Ausgaben,0.54,Gebäudebewirtschaftungskosten,8000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8873,Bebauter Grundbesitz (fremd) Lilienthalstraße -Mittagsbetreuung -,Ausgaben,0.543,Reinigungskosten,12000.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8873,Bebauter Grundbesitz (fremd) Lilienthalstraße -Mittagsbetreuung -,Ausgaben,0.64,Steuern und Versicherungen,300.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8873,Bebauter Grundbesitz (fremd) Lilienthalstraße -Mittagsbetreuung -,Ausgaben,0.652,Post- und Fernmeldegebühren,100.0,2016
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8100,Elektrizitätsversorgung,Einnahmen,0.13,Einspeisevergütung Photovoltaikanlage,1000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8100,Elektrizitätsversorgung,Einnahmen,0.22,Konzessionsabgaben - E-ON Bayern/FFB,464400.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8100,Elektrizitätsversorgung,Ausgaben,0.64,Versicherungen,100.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8130,Konzessionsabgabe Erdgas,Einnahmen,0.22,Konzessionsabgaben Energie Südbayern GmbH,29100.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8151,Wasserversorgung -Wasserwerk Gilching-,Einnahmen,0.205,Zinsen von kommunalen Sonderrechnungen,0.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8151,Wasserversorgung -Wasserwerk Gilching-,Einnahmen,0.211,Gewinnablieferungen v.Wasserwerk,0.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8151,Wasserversorgung -Wasserwerk Gilching-,Ausgaben,0.6791,Innere Verrechnung Personalkosten Bauhof (7711.1691),0.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8151,Wasserversorgung -Wasserwerk Gilching-,Ausgaben,0.715,Zuschüsse für lfd. Zwecke Verlustausgleich Wasserwerk,0.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8551,Forstwirtschaftliches Unternehmen -01-,Einnahmen,0.1311,Verkauf von eigenen forstwirtschaftl. Erzeugnissen,10000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8551,Forstwirtschaftliches Unternehmen -01-,Einnahmen,0.171,Zuweisungen für lfd. Zwecke vom Land -Wiederaufforstung-,2000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8551,Forstwirtschaftliches Unternehmen -01-,Ausgaben,0.444,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",1000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8551,Forstwirtschaftliches Unternehmen -01-,Ausgaben,0.517,Unterhalt land-und forst- wirtschaftlicher Grundbesitz,25000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8551,Forstwirtschaftliches Unternehmen -01-,Ausgaben,0.64,Steuern und Versicherungen,300.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8551,Forstwirtschaftliches Unternehmen -01-,Ausgaben,0.661,"Mitgliedsbeiträge an Verbände, Vereine und dgl.",2000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8551,Forstwirtschaftliches Unternehmen -01-,Ausgaben,0.6791,Innere Verrechnung Personalkosten Bauhof (7711.1691),8000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8701,Kreditinstitute,Einnahmen,0.212,Gewinnablieferungen von fremden wirtschaftlichen Unternehmen,0.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Einnahmen,0.119,Sonstige Gebühren und ähnliche Entgelte -Erst.privater Feldgeschworenengebühren-,3000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Einnahmen,0.1192,Parkplatzgebühren u.ä. Gestattung Getränke Stummer,0.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Einnahmen,0.145,Pachten -Postablagekästen-,2000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Einnahmen,0.1451,Pachten,64000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Einnahmen,0.1455,Jagd- und Fischereipachten Jagdpacht,800.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Einnahmen,0.146,"Erbbauzinsen, Erbpachtzinsen",54000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Einnahmen,0.1599,Vermischte Einnahmen,0.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Einnahmen,0.169,Innere Verrechnung unentgeltliche Objektnutzung (HHST 4601.6790),4600.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Ausgaben,0.5,Gebäude- und Grundstücksunterhaltung Halle Frühlingstr.-BRK,5000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Ausgaben,0.5201,Verwaltung- und Zweckausstattung -Beschaffung Vermessung-,3000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Ausgaben,0.5202,Vermessungen u. Verschmelzungen von Grundstücken,5000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Ausgaben,0.535,Pachten,14400.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Ausgaben,0.536,"Erbbauzins, Erbpachtzins",900.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Ausgaben,0.54,Gebäudebewirtschaftungskosten,10000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Ausgaben,0.64,Steuern und Versicherungen,1900.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Ausgaben,0.6555,Sachverständigenkosten Vermessung u.a. Feldgeschworenengebühren,10000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Ausgaben,0.6557,Entschädigungszahlungen,0.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Ausgaben,0.672,Erstattungen Pachtanteil an LRA,200.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8800,Bebauter und unbebauter Grundbesitz,Ausgaben,0.6791,Innere Verrechnung Personalkosten Bauhof (7711.1691),8500.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8801,Bebauter Grundbesitz -Am Römerstein 15-,Einnahmen,0.1411,Mieten aus Wohnungen und ähnlichem,50000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8801,Bebauter Grundbesitz -Am Römerstein 15-,Einnahmen,0.143,Ersätze für Nebenleistungen im Rahmen von Miet- und Pachtverträgen,3000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8801,Bebauter Grundbesitz -Am Römerstein 15-,Einnahmen,0.1432,Heizungskostenrückersätze,6000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8801,Bebauter Grundbesitz -Am Römerstein 15-,Einnahmen,0.169,Innere Verrechnung unentgeltliche Objektnutzung (HHST 4601.6790),8700.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8801,Bebauter Grundbesitz -Am Römerstein 15-,Ausgaben,0.5,Gebäude- und Grundstücksunterhaltung,10000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8801,Bebauter Grundbesitz -Am Römerstein 15-,Ausgaben,0.54,Gebäudebewirtschaftungskosten,16000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8801,Bebauter Grundbesitz -Am Römerstein 15-,Ausgaben,0.64,Steuern und Versicherungen,700.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8801,Bebauter Grundbesitz -Am Römerstein 15-,Ausgaben,0.652,Post- und Fernmeldegebühren,100.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8802,Bebauter Grundbesitz - Talhofstr.13 -,Einnahmen,0.1411,Mieten aus Wohnungen und ähnlichem,15000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8802,Bebauter Grundbesitz - Talhofstr.13 -,Einnahmen,0.143,Ersätze für Nebenleistungen im Rahmen von Miet- und Pachtverträgen,2500.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8802,Bebauter Grundbesitz - Talhofstr.13 -,Einnahmen,0.1432,Heizungskostenrückersätze,4500.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8802,Bebauter Grundbesitz - Talhofstr.13 -,Einnahmen,0.1451,Pachten,12000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8802,Bebauter Grundbesitz - Talhofstr.13 -,Einnahmen,0.149,Sonstige Mieten/Pachten Einnahmen aus Bierlieferungsvertrag,0.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8802,Bebauter Grundbesitz - Talhofstr.13 -,Einnahmen,0.169,Innere Verrechnung unentgeltliche Objektnutzung (HHST 5500.6790),70000.0,2017
8,"Wirtschaftliche Unternehmen, Grund- und Sondervermögen",8802,Bebauter Grundbesitz - Talhofstr.13 -,Ausgaben,0.5,Gebäude- und Grundstücksunterhaltung,15000.0,2017
