art_label,produktbereich_name,produktbereich_label,amount,time_year,produktgruppe_name,produktgruppe_label
Aufwand,10,Bauen und Wohnen,4725562,2013,1002,Denkmalpflege
Ertrag,10,Bauen und Wohnen,757300,2014,1002,Denkmalpflege
Aufwand,10,Bauen und Wohnen,4607761,2014,1002,Denkmalpflege
Ertrag,10,Bauen und Wohnen,727778,2015,1002,Denkmalpflege
Aufwand,10,Bauen und Wohnen,4464107,2015,1002,Denkmalpflege
Ertrag,10,Bauen und Wohnen,727778,2016,1002,Denkmalpflege
Aufwand,10,Bauen und Wohnen,4330504,2016,1002,Denkmalpflege
Ertrag,10,Bauen und Wohnen,727778,2017,1002,Denkmalpflege
Aufwand,10,Bauen und Wohnen,4393342,2017,1002,Denkmalpflege
Ertrag,10,Bauen und Wohnen,727778,2018,1002,Denkmalpflege
Aufwand,10,Bauen und Wohnen,4460294,2018,1002,Denkmalpflege
Ertrag,10,Bauen und Wohnen,9429452,2012,1003,"Wohnraumförderung, Wohnungserhaltung u. -pflege, Hilfen für Wohnungssuchende"
Aufwand,10,Bauen und Wohnen,10983429,2012,1003,"Wohnraumförderung, Wohnungserhaltung u. -pflege, Hilfen für Wohnungssuchende"
Ertrag,10,Bauen und Wohnen,15121694,2013,1003,"Wohnraumförderung, Wohnungserhaltung u. -pflege, Hilfen für Wohnungssuchende"
Aufwand,10,Bauen und Wohnen,12355265,2013,1003,"Wohnraumförderung, Wohnungserhaltung u. -pflege, Hilfen für Wohnungssuchende"
Ertrag,10,Bauen und Wohnen,10303110,2014,1003,"Wohnraumförderung, Wohnungserhaltung u. -pflege, Hilfen für Wohnungssuchende"
Aufwand,10,Bauen und Wohnen,12934924,2014,1003,"Wohnraumförderung, Wohnungserhaltung u. -pflege, Hilfen für Wohnungssuchende"
Ertrag,10,Bauen und Wohnen,13314518,2015,1003,"Wohnraumförderung, Wohnungserhaltung u. -pflege, Hilfen für Wohnungssuchende"
Aufwand,10,Bauen und Wohnen,13053201,2015,1003,"Wohnraumförderung, Wohnungserhaltung u. -pflege, Hilfen für Wohnungssuchende"
Ertrag,10,Bauen und Wohnen,13347318,2016,1003,"Wohnraumförderung, Wohnungserhaltung u. -pflege, Hilfen für Wohnungssuchende"
Aufwand,10,Bauen und Wohnen,13245536,2016,1003,"Wohnraumförderung, Wohnungserhaltung u. -pflege, Hilfen für Wohnungssuchende"
Ertrag,10,Bauen und Wohnen,13348518,2017,1003,"Wohnraumförderung, Wohnungserhaltung u. -pflege, Hilfen für Wohnungssuchende"
Aufwand,10,Bauen und Wohnen,13362323,2017,1003,"Wohnraumförderung, Wohnungserhaltung u. -pflege, Hilfen für Wohnungssuchende"
Ertrag,10,Bauen und Wohnen,13329718,2018,1003,"Wohnraumförderung, Wohnungserhaltung u. -pflege, Hilfen für Wohnungssuchende"
Aufwand,10,Bauen und Wohnen,13430899,2018,1003,"Wohnraumförderung, Wohnungserhaltung u. -pflege, Hilfen für Wohnungssuchende"
Ertrag,10,Bauen und Wohnen,16408076,2012,1004,Bereitstellung und Bewirtschaftung von Wohnraum
Aufwand,10,Bauen und Wohnen,39276512,2012,1004,Bereitstellung und Bewirtschaftung von Wohnraum
Ertrag,10,Bauen und Wohnen,15552100,2013,1004,Bereitstellung und Bewirtschaftung von Wohnraum
Aufwand,10,Bauen und Wohnen,42292713,2013,1004,Bereitstellung und Bewirtschaftung von Wohnraum
Ertrag,10,Bauen und Wohnen,16570300,2014,1004,Bereitstellung und Bewirtschaftung von Wohnraum
Aufwand,10,Bauen und Wohnen,42089283,2014,1004,Bereitstellung und Bewirtschaftung von Wohnraum
Ertrag,10,Bauen und Wohnen,19471272,2015,1004,Bereitstellung und Bewirtschaftung von Wohnraum
Aufwand,10,Bauen und Wohnen,60301628,2015,1004,Bereitstellung und Bewirtschaftung von Wohnraum
Ertrag,10,Bauen und Wohnen,22485272,2016,1004,Bereitstellung und Bewirtschaftung von Wohnraum
Aufwand,10,Bauen und Wohnen,69469171,2016,1004,Bereitstellung und Bewirtschaftung von Wohnraum
Ertrag,10,Bauen und Wohnen,23389272,2017,1004,Bereitstellung und Bewirtschaftung von Wohnraum
Aufwand,10,Bauen und Wohnen,73945739,2017,1004,Bereitstellung und Bewirtschaftung von Wohnraum
Ertrag,10,Bauen und Wohnen,25071072,2018,1004,Bereitstellung und Bewirtschaftung von Wohnraum
Aufwand,10,Bauen und Wohnen,74645904,2018,1004,Bereitstellung und Bewirtschaftung von Wohnraum
Ertrag,10,Bauen und Wohnen,887146,2012,1005,Leistungen zur Vermeidung von Obdachlosigkeit
Aufwand,10,Bauen und Wohnen,8385443,2012,1005,Leistungen zur Vermeidung von Obdachlosigkeit
Ertrag,10,Bauen und Wohnen,428274,2013,1005,Leistungen zur Vermeidung von Obdachlosigkeit
Aufwand,10,Bauen und Wohnen,9895154,2013,1005,Leistungen zur Vermeidung von Obdachlosigkeit
Ertrag,10,Bauen und Wohnen,428274,2014,1005,Leistungen zur Vermeidung von Obdachlosigkeit
Aufwand,10,Bauen und Wohnen,10109310,2014,1005,Leistungen zur Vermeidung von Obdachlosigkeit
Ertrag,10,Bauen und Wohnen,715953,2015,1005,Leistungen zur Vermeidung von Obdachlosigkeit
Aufwand,10,Bauen und Wohnen,10445896,2015,1005,Leistungen zur Vermeidung von Obdachlosigkeit
Ertrag,10,Bauen und Wohnen,715953,2016,1005,Leistungen zur Vermeidung von Obdachlosigkeit
Aufwand,10,Bauen und Wohnen,10504172,2016,1005,Leistungen zur Vermeidung von Obdachlosigkeit
Ertrag,10,Bauen und Wohnen,715953,2017,1005,Leistungen zur Vermeidung von Obdachlosigkeit
Aufwand,10,Bauen und Wohnen,10205782,2017,1005,Leistungen zur Vermeidung von Obdachlosigkeit
Ertrag,10,Bauen und Wohnen,715953,2018,1005,Leistungen zur Vermeidung von Obdachlosigkeit
Aufwand,10,Bauen und Wohnen,10252321,2018,1005,Leistungen zur Vermeidung von Obdachlosigkeit
Ertrag,11,Ver- und Entsorgung,89714353,2012,1101,Ver- und Entsorgung
Aufwand,11,Ver- und Entsorgung,6800374,2012,1101,Ver- und Entsorgung
Ertrag,11,Ver- und Entsorgung,85991508,2013,1101,Ver- und Entsorgung
Aufwand,11,Ver- und Entsorgung,7547021,2013,1101,Ver- und Entsorgung
Ertrag,11,Ver- und Entsorgung,84566575,2014,1101,Ver- und Entsorgung
Aufwand,11,Ver- und Entsorgung,9756701,2014,1101,Ver- und Entsorgung
Ertrag,11,Ver- und Entsorgung,84712025,2015,1101,Ver- und Entsorgung
Aufwand,11,Ver- und Entsorgung,14327814,2015,1101,Ver- und Entsorgung
Ertrag,11,Ver- und Entsorgung,84605275,2016,1101,Ver- und Entsorgung
Aufwand,11,Ver- und Entsorgung,11003610,2016,1101,Ver- und Entsorgung
Ertrag,11,Ver- und Entsorgung,83560524,2017,1101,Ver- und Entsorgung
Aufwand,11,Ver- und Entsorgung,9921752,2017,1101,Ver- und Entsorgung
Ertrag,11,Ver- und Entsorgung,83107773,2018,1101,Ver- und Entsorgung
Aufwand,11,Ver- und Entsorgung,9807388,2018,1101,Ver- und Entsorgung
Ertrag,12,"Verkehrsflächen und -anlagen, ÖPNV",63903655,2012,1201,"Straßen, Wege, Plätze"
Aufwand,12,"Verkehrsflächen und -anlagen, ÖPNV",166983150,2012,1201,"Straßen, Wege, Plätze"
Ertrag,12,"Verkehrsflächen und -anlagen, ÖPNV",60212464,2013,1201,"Straßen, Wege, Plätze"
Aufwand,12,"Verkehrsflächen und -anlagen, ÖPNV",176070121,2013,1201,"Straßen, Wege, Plätze"
Ertrag,12,"Verkehrsflächen und -anlagen, ÖPNV",59428951,2014,1201,"Straßen, Wege, Plätze"
Aufwand,12,"Verkehrsflächen und -anlagen, ÖPNV",168613169,2014,1201,"Straßen, Wege, Plätze"
Ertrag,12,"Verkehrsflächen und -anlagen, ÖPNV",62542298,2015,1201,"Straßen, Wege, Plätze"
Aufwand,12,"Verkehrsflächen und -anlagen, ÖPNV",180738909,2015,1201,"Straßen, Wege, Plätze"
Ertrag,12,"Verkehrsflächen und -anlagen, ÖPNV",61819532,2016,1201,"Straßen, Wege, Plätze"
Aufwand,12,"Verkehrsflächen und -anlagen, ÖPNV",179141707,2016,1201,"Straßen, Wege, Plätze"
Ertrag,12,"Verkehrsflächen und -anlagen, ÖPNV",62072559,2017,1201,"Straßen, Wege, Plätze"
Aufwand,12,"Verkehrsflächen und -anlagen, ÖPNV",178510275,2017,1201,"Straßen, Wege, Plätze"
Ertrag,12,"Verkehrsflächen und -anlagen, ÖPNV",62266364,2018,1201,"Straßen, Wege, Plätze"
Aufwand,12,"Verkehrsflächen und -anlagen, ÖPNV",179240133,2018,1201,"Straßen, Wege, Plätze"
Ertrag,12,"Verkehrsflächen und -anlagen, ÖPNV",76068976,2012,1202,"Brücken, Tunnel, Stadtbahn, ÖPNV"
Aufwand,12,"Verkehrsflächen und -anlagen, ÖPNV",132026683,2012,1202,"Brücken, Tunnel, Stadtbahn, ÖPNV"
Ertrag,12,"Verkehrsflächen und -anlagen, ÖPNV",74947630,2013,1202,"Brücken, Tunnel, Stadtbahn, ÖPNV"
Aufwand,12,"Verkehrsflächen und -anlagen, ÖPNV",134646685,2013,1202,"Brücken, Tunnel, Stadtbahn, ÖPNV"
Ertrag,12,"Verkehrsflächen und -anlagen, ÖPNV",77520868,2014,1202,"Brücken, Tunnel, Stadtbahn, ÖPNV"
Aufwand,12,"Verkehrsflächen und -anlagen, ÖPNV",134895923,2014,1202,"Brücken, Tunnel, Stadtbahn, ÖPNV"
Ertrag,12,"Verkehrsflächen und -anlagen, ÖPNV",72166403,2015,1202,"Brücken, Tunnel, Stadtbahn, ÖPNV"
Aufwand,12,"Verkehrsflächen und -anlagen, ÖPNV",132467835,2015,1202,"Brücken, Tunnel, Stadtbahn, ÖPNV"
Ertrag,12,"Verkehrsflächen und -anlagen, ÖPNV",73929877,2016,1202,"Brücken, Tunnel, Stadtbahn, ÖPNV"
Aufwand,12,"Verkehrsflächen und -anlagen, ÖPNV",136747506,2016,1202,"Brücken, Tunnel, Stadtbahn, ÖPNV"
Ertrag,12,"Verkehrsflächen und -anlagen, ÖPNV",73528663,2017,1202,"Brücken, Tunnel, Stadtbahn, ÖPNV"
Aufwand,12,"Verkehrsflächen und -anlagen, ÖPNV",137099844,2017,1202,"Brücken, Tunnel, Stadtbahn, ÖPNV"
Ertrag,12,"Verkehrsflächen und -anlagen, ÖPNV",72574344,2018,1202,"Brücken, Tunnel, Stadtbahn, ÖPNV"
Aufwand,12,"Verkehrsflächen und -anlagen, ÖPNV",133694953,2018,1202,"Brücken, Tunnel, Stadtbahn, ÖPNV"
Ertrag,13,Natur- und Landschaftspflege,1836985,2012,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen"
Aufwand,13,Natur- und Landschaftspflege,43404513,2012,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen"
Ertrag,13,Natur- und Landschaftspflege,1718619,2013,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen"
Aufwand,13,Natur- und Landschaftspflege,46368308,2013,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen"
Ertrag,13,Natur- und Landschaftspflege,1718620,2014,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen"
Aufwand,13,Natur- und Landschaftspflege,44507028,2014,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen"
Ertrag,13,Natur- und Landschaftspflege,2082541,2015,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen"
Aufwand,13,Natur- und Landschaftspflege,49728656,2015,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen"
Ertrag,13,Natur- und Landschaftspflege,2069937,2016,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen"
Aufwand,13,Natur- und Landschaftspflege,51049345,2016,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen"
Ertrag,13,Natur- und Landschaftspflege,2057331,2017,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen"
Aufwand,13,Natur- und Landschaftspflege,51716091,2017,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen"
Ertrag,13,Natur- und Landschaftspflege,2024137,2018,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen"
Aufwand,13,Natur- und Landschaftspflege,53079436,2018,1301,"Öffentliches Grün, Wald- und Forstwirtschaft, Erholungsanlagen"
Ertrag,13,Natur- und Landschaftspflege,1314196,2012,1302,Wasser und Wasserbau
Aufwand,13,Natur- und Landschaftspflege,13880890,2012,1302,Wasser und Wasserbau
Ertrag,13,Natur- und Landschaftspflege,221213,2013,1302,Wasser und Wasserbau
Aufwand,13,Natur- und Landschaftspflege,12721977,2013,1302,Wasser und Wasserbau
Ertrag,13,Natur- und Landschaftspflege,87142,2014,1302,Wasser und Wasserbau
Aufwand,13,Natur- und Landschaftspflege,12739986,2014,1302,Wasser und Wasserbau
Ertrag,13,Natur- und Landschaftspflege,147374,2015,1302,Wasser und Wasserbau
Aufwand,13,Natur- und Landschaftspflege,12581188,2015,1302,Wasser und Wasserbau
Ertrag,13,Natur- und Landschaftspflege,105340,2016,1302,Wasser und Wasserbau
Aufwand,13,Natur- und Landschaftspflege,12420631,2016,1302,Wasser und Wasserbau
Ertrag,13,Natur- und Landschaftspflege,84479,2017,1302,Wasser und Wasserbau
Aufwand,13,Natur- und Landschaftspflege,12290943,2017,1302,Wasser und Wasserbau
Ertrag,13,Natur- und Landschaftspflege,84479,2018,1302,Wasser und Wasserbau
Aufwand,13,Natur- und Landschaftspflege,10935362,2018,1302,Wasser und Wasserbau
Ertrag,13,Natur- und Landschaftspflege,21765922,2012,1303,Friedhöfe
Aufwand,13,Natur- und Landschaftspflege,19516466,2012,1303,Friedhöfe
Ertrag,13,Natur- und Landschaftspflege,20432407,2013,1303,Friedhöfe
Aufwand,13,Natur- und Landschaftspflege,21151495,2013,1303,Friedhöfe
Ertrag,13,Natur- und Landschaftspflege,20489563,2014,1303,Friedhöfe
Aufwand,13,Natur- und Landschaftspflege,21468763,2014,1303,Friedhöfe
Ertrag,13,Natur- und Landschaftspflege,20850381,2015,1303,Friedhöfe
Aufwand,13,Natur- und Landschaftspflege,21734687,2015,1303,Friedhöfe
Ertrag,13,Natur- und Landschaftspflege,21110398,2016,1303,Friedhöfe
Aufwand,13,Natur- und Landschaftspflege,21661025,2016,1303,Friedhöfe
Ertrag,13,Natur- und Landschaftspflege,21364203,2017,1303,Friedhöfe
Aufwand,13,Natur- und Landschaftspflege,22036675,2017,1303,Friedhöfe
Ertrag,13,Natur- und Landschaftspflege,21405407,2018,1303,Friedhöfe
Aufwand,13,Natur- und Landschaftspflege,22456318,2018,1303,Friedhöfe
Ertrag,14,Umweltschutz,5066821,2012,1401,"Umweltordnung, -vorsorge"
Aufwand,14,Umweltschutz,13619552,2012,1401,"Umweltordnung, -vorsorge"
Ertrag,14,Umweltschutz,2123428,2013,1401,"Umweltordnung, -vorsorge"
Aufwand,14,Umweltschutz,12423211,2013,1401,"Umweltordnung, -vorsorge"
Ertrag,14,Umweltschutz,1613028,2014,1401,"Umweltordnung, -vorsorge"
Aufwand,14,Umweltschutz,12199071,2014,1401,"Umweltordnung, -vorsorge"
Ertrag,14,Umweltschutz,1529787,2015,1401,"Umweltordnung, -vorsorge"
Aufwand,14,Umweltschutz,15852914,2015,1401,"Umweltordnung, -vorsorge"
Ertrag,14,Umweltschutz,1491387,2016,1401,"Umweltordnung, -vorsorge"
Aufwand,14,Umweltschutz,15725345,2016,1401,"Umweltordnung, -vorsorge"
Ertrag,14,Umweltschutz,1491887,2017,1401,"Umweltordnung, -vorsorge"
Aufwand,14,Umweltschutz,16079365,2017,1401,"Umweltordnung, -vorsorge"
Ertrag,14,Umweltschutz,1447887,2018,1401,"Umweltordnung, -vorsorge"
Aufwand,14,Umweltschutz,16541947,2018,1401,"Umweltordnung, -vorsorge"
Ertrag,15,Wirtschaft und Tourismus,118058824,2012,1501,Wirtschaft und Tourismus
Aufwand,15,Wirtschaft und Tourismus,33585833,2012,1501,Wirtschaft und Tourismus
Ertrag,15,Wirtschaft und Tourismus,90284810,2013,1501,Wirtschaft und Tourismus
Aufwand,15,Wirtschaft und Tourismus,34553553,2013,1501,Wirtschaft und Tourismus
Ertrag,15,Wirtschaft und Tourismus,86174080,2014,1501,Wirtschaft und Tourismus
Aufwand,15,Wirtschaft und Tourismus,34062991,2014,1501,Wirtschaft und Tourismus
Ertrag,15,Wirtschaft und Tourismus,72147375,2015,1501,Wirtschaft und Tourismus
Aufwand,15,Wirtschaft und Tourismus,35077926,2015,1501,Wirtschaft und Tourismus
Ertrag,15,Wirtschaft und Tourismus,72146525,2016,1501,Wirtschaft und Tourismus
Aufwand,15,Wirtschaft und Tourismus,35937126,2016,1501,Wirtschaft und Tourismus
Ertrag,15,Wirtschaft und Tourismus,72136315,2017,1501,Wirtschaft und Tourismus
Aufwand,15,Wirtschaft und Tourismus,34191935,2017,1501,Wirtschaft und Tourismus
Ertrag,15,Wirtschaft und Tourismus,72135970,2018,1501,Wirtschaft und Tourismus
Aufwand,15,Wirtschaft und Tourismus,35791334,2018,1501,Wirtschaft und Tourismus
Ertrag,16,Allgemeine Finanzwirtschaft,1970581254,2012,1601,Allgemeine Finanzwirschaft
Aufwand,16,Allgemeine Finanzwirtschaft,541832917,2012,1601,Allgemeine Finanzwirschaft
Ertrag,16,Allgemeine Finanzwirtschaft,2239427355,2013,1601,Allgemeine Finanzwirschaft
Aufwand,16,Allgemeine Finanzwirtschaft,586995700,2013,1601,Allgemeine Finanzwirschaft
Ertrag,16,Allgemeine Finanzwirtschaft,2319731295,2014,1601,Allgemeine Finanzwirschaft
Aufwand,16,Allgemeine Finanzwirtschaft,614183400,2014,1601,Allgemeine Finanzwirschaft
Ertrag,16,Allgemeine Finanzwirtschaft,2310993661,2015,1601,Allgemeine Finanzwirschaft
Aufwand,16,Allgemeine Finanzwirtschaft,611255309,2015,1601,Allgemeine Finanzwirschaft
Ertrag,16,Allgemeine Finanzwirtschaft,2465847635,2016,1601,Allgemeine Finanzwirschaft
Aufwand,16,Allgemeine Finanzwirtschaft,615423109,2016,1601,Allgemeine Finanzwirschaft
Ertrag,16,Allgemeine Finanzwirtschaft,2540694935,2017,1601,Allgemeine Finanzwirschaft
Aufwand,16,Allgemeine Finanzwirtschaft,627742109,2017,1601,Allgemeine Finanzwirschaft
Ertrag,16,Allgemeine Finanzwirtschaft,2564213458,2018,1601,Allgemeine Finanzwirschaft
Aufwand,16,Allgemeine Finanzwirtschaft,644734109,2018,1601,Allgemeine Finanzwirschaft
Ertrag,17,Stiftungen,68213,2012,1701,Stiftungen zur Förderung des Musikstudiums
Aufwand,17,Stiftungen,43532,2012,1701,Stiftungen zur Förderung des Musikstudiums
Ertrag,17,Stiftungen,56400,2013,1701,Stiftungen zur Förderung des Musikstudiums
Aufwand,17,Stiftungen,39600,2013,1701,Stiftungen zur Förderung des Musikstudiums
Ertrag,17,Stiftungen,56400,2014,1701,Stiftungen zur Förderung des Musikstudiums
Aufwand,17,Stiftungen,39500,2014,1701,Stiftungen zur Förderung des Musikstudiums
Ertrag,17,Stiftungen,56500,2015,1701,Stiftungen zur Förderung des Musikstudiums
Aufwand,17,Stiftungen,40700,2015,1701,Stiftungen zur Förderung des Musikstudiums
Ertrag,17,Stiftungen,54100,2016,1701,Stiftungen zur Förderung des Musikstudiums
Aufwand,17,Stiftungen,37300,2016,1701,Stiftungen zur Förderung des Musikstudiums
Ertrag,17,Stiftungen,54100,2017,1701,Stiftungen zur Förderung des Musikstudiums
Aufwand,17,Stiftungen,36300,2017,1701,Stiftungen zur Förderung des Musikstudiums
Ertrag,17,Stiftungen,54100,2018,1701,Stiftungen zur Förderung des Musikstudiums
Aufwand,17,Stiftungen,34400,2018,1701,Stiftungen zur Förderung des Musikstudiums
Ertrag,17,Stiftungen,31826,2012,1702,Stiftung zur Förderung des Schul- und Ausbildungswesens
Aufwand,17,Stiftungen,22414,2012,1702,Stiftung zur Förderung des Schul- und Ausbildungswesens
Ertrag,17,Stiftungen,31400,2013,1702,Stiftung zur Förderung des Schul- und Ausbildungswesens
Aufwand,17,Stiftungen,17100,2013,1702,Stiftung zur Förderung des Schul- und Ausbildungswesens
Ertrag,17,Stiftungen,31400,2014,1702,Stiftung zur Förderung des Schul- und Ausbildungswesens
Aufwand,17,Stiftungen,17100,2014,1702,Stiftung zur Förderung des Schul- und Ausbildungswesens
Ertrag,17,Stiftungen,30000,2015,1702,Stiftung zur Förderung des Schul- und Ausbildungswesens
Aufwand,17,Stiftungen,22500,2015,1702,Stiftung zur Förderung des Schul- und Ausbildungswesens
Ertrag,17,Stiftungen,14400,2016,1702,Stiftung zur Förderung des Schul- und Ausbildungswesens
Aufwand,17,Stiftungen,5000,2016,1702,Stiftung zur Förderung des Schul- und Ausbildungswesens
Ertrag,17,Stiftungen,14400,2017,1702,Stiftung zur Förderung des Schul- und Ausbildungswesens
Aufwand,17,Stiftungen,2900,2017,1702,Stiftung zur Förderung des Schul- und Ausbildungswesens
Ertrag,17,Stiftungen,14400,2018,1702,Stiftung zur Förderung des Schul- und Ausbildungswesens
Aufwand,17,Stiftungen,0,2018,1702,Stiftung zur Förderung des Schul- und Ausbildungswesens
Ertrag,17,Stiftungen,1841356,2012,1703,Waisenhausstiftung
Aufwand,17,Stiftungen,659248,2012,1703,Waisenhausstiftung
Ertrag,17,Stiftungen,1067300,2013,1703,Waisenhausstiftung
Aufwand,17,Stiftungen,750500,2013,1703,Waisenhausstiftung
Ertrag,17,Stiftungen,1067300,2014,1703,Waisenhausstiftung
Aufwand,17,Stiftungen,746800,2014,1703,Waisenhausstiftung
Ertrag,17,Stiftungen,1040000,2015,1703,Waisenhausstiftung
Aufwand,17,Stiftungen,818900,2015,1703,Waisenhausstiftung
Ertrag,17,Stiftungen,1230500,2016,1703,Waisenhausstiftung
Aufwand,17,Stiftungen,935200,2016,1703,Waisenhausstiftung
Ertrag,17,Stiftungen,1230500,2017,1703,Waisenhausstiftung
Aufwand,17,Stiftungen,897800,2017,1703,Waisenhausstiftung
Ertrag,17,Stiftungen,1230500,2018,1703,Waisenhausstiftung
Aufwand,17,Stiftungen,824800,2018,1703,Waisenhausstiftung
Ertrag,17,Stiftungen,428687,2012,1704,Altersstiftung
Aufwand,17,Stiftungen,358290,2012,1704,Altersstiftung
Ertrag,17,Stiftungen,429100,2013,1704,Altersstiftung
Aufwand,17,Stiftungen,258900,2013,1704,Altersstiftung
Ertrag,17,Stiftungen,429100,2014,1704,Altersstiftung
Aufwand,17,Stiftungen,257200,2014,1704,Altersstiftung
Ertrag,17,Stiftungen,441500,2015,1704,Altersstiftung
Aufwand,17,Stiftungen,310400,2015,1704,Altersstiftung
Ertrag,17,Stiftungen,412600,2016,1704,Altersstiftung
Aufwand,17,Stiftungen,264700,2016,1704,Altersstiftung
Ertrag,17,Stiftungen,412600,2017,1704,Altersstiftung
Aufwand,17,Stiftungen,246500,2017,1704,Altersstiftung
Ertrag,17,Stiftungen,412600,2018,1704,Altersstiftung
Aufwand,17,Stiftungen,236300,2018,1704,Altersstiftung
Ertrag,17,Stiftungen,2180775,2012,1705,Wohnungsstiftungen
Aufwand,17,Stiftungen,1678412,2012,1705,Wohnungsstiftungen
Ertrag,17,Stiftungen,2125800,2013,1705,Wohnungsstiftungen
Aufwand,17,Stiftungen,1655600,2013,1705,Wohnungsstiftungen
Ertrag,17,Stiftungen,2125800,2014,1705,Wohnungsstiftungen
Aufwand,17,Stiftungen,1650300,2014,1705,Wohnungsstiftungen
Ertrag,17,Stiftungen,2216400,2015,1705,Wohnungsstiftungen
Aufwand,17,Stiftungen,1721400,2015,1705,Wohnungsstiftungen
Ertrag,17,Stiftungen,2216400,2016,1705,Wohnungsstiftungen
Aufwand,17,Stiftungen,1707300,2016,1705,Wohnungsstiftungen
Ertrag,17,Stiftungen,2216400,2017,1705,Wohnungsstiftungen
Aufwand,17,Stiftungen,1691900,2017,1705,Wohnungsstiftungen
Ertrag,17,Stiftungen,2216400,2018,1705,Wohnungsstiftungen
Aufwand,17,Stiftungen,1666500,2018,1705,Wohnungsstiftungen
Ertrag,17,Stiftungen,882577,2012,1706,Stiftung Dr. Dormagen-Guffanti
Aufwand,17,Stiftungen,671445,2012,1706,Stiftung Dr. Dormagen-Guffanti
Ertrag,17,Stiftungen,915000,2013,1706,Stiftung Dr. Dormagen-Guffanti
Aufwand,17,Stiftungen,617100,2013,1706,Stiftung Dr. Dormagen-Guffanti
Ertrag,17,Stiftungen,915000,2014,1706,Stiftung Dr. Dormagen-Guffanti
Aufwand,17,Stiftungen,606500,2014,1706,Stiftung Dr. Dormagen-Guffanti
Ertrag,17,Stiftungen,938900,2015,1706,Stiftung Dr. Dormagen-Guffanti
Aufwand,17,Stiftungen,674500,2015,1706,Stiftung Dr. Dormagen-Guffanti
Ertrag,17,Stiftungen,863400,2016,1706,Stiftung Dr. Dormagen-Guffanti
Aufwand,17,Stiftungen,583000,2016,1706,Stiftung Dr. Dormagen-Guffanti
Ertrag,17,Stiftungen,863400,2017,1706,Stiftung Dr. Dormagen-Guffanti
Aufwand,17,Stiftungen,566000,2017,1706,Stiftung Dr. Dormagen-Guffanti
Ertrag,17,Stiftungen,863400,2018,1706,Stiftung Dr. Dormagen-Guffanti
Aufwand,17,Stiftungen,520300,2018,1706,Stiftung Dr. Dormagen-Guffanti
Ertrag,17,Stiftungen,247925,2012,1707,Gemeinsamer Hospitalstiftungsfonds
Aufwand,17,Stiftungen,134508,2012,1707,Gemeinsamer Hospitalstiftungsfonds
Ertrag,17,Stiftungen,247400,2013,1707,Gemeinsamer Hospitalstiftungsfonds
Aufwand,17,Stiftungen,145100,2013,1707,Gemeinsamer Hospitalstiftungsfonds
Ertrag,17,Stiftungen,247400,2014,1707,Gemeinsamer Hospitalstiftungsfonds
Aufwand,17,Stiftungen,144500,2014,1707,Gemeinsamer Hospitalstiftungsfonds
Ertrag,17,Stiftungen,251100,2015,1707,Gemeinsamer Hospitalstiftungsfonds
Aufwand,17,Stiftungen,176900,2015,1707,Gemeinsamer Hospitalstiftungsfonds
Ertrag,17,Stiftungen,192800,2016,1707,Gemeinsamer Hospitalstiftungsfonds
Aufwand,17,Stiftungen,105100,2016,1707,Gemeinsamer Hospitalstiftungsfonds
Ertrag,17,Stiftungen,192800,2017,1707,Gemeinsamer Hospitalstiftungsfonds
Aufwand,17,Stiftungen,91100,2017,1707,Gemeinsamer Hospitalstiftungsfonds
Ertrag,17,Stiftungen,192800,2018,1707,Gemeinsamer Hospitalstiftungsfonds
Aufwand,17,Stiftungen,63300,2018,1707,Gemeinsamer Hospitalstiftungsfonds
Ertrag,17,Stiftungen,3847,2012,1708,Büchereistiftung
Aufwand,17,Stiftungen,2834,2012,1708,Büchereistiftung
Ertrag,17,Stiftungen,3800,2013,1708,Büchereistiftung
Aufwand,17,Stiftungen,1300,2013,1708,Büchereistiftung
Ertrag,17,Stiftungen,3800,2014,1708,Büchereistiftung
Aufwand,17,Stiftungen,1300,2014,1708,Büchereistiftung
Ertrag,17,Stiftungen,2700,2015,1708,Büchereistiftung
Aufwand,17,Stiftungen,1400,2015,1708,Büchereistiftung
Ertrag,17,Stiftungen,2300,2016,1708,Büchereistiftung
Aufwand,17,Stiftungen,700,2016,1708,Büchereistiftung
Ertrag,17,Stiftungen,2300,2017,1708,Büchereistiftung
Aufwand,17,Stiftungen,300,2017,1708,Büchereistiftung
Ertrag,17,Stiftungen,2300,2018,1708,Büchereistiftung
