ID ,Haushaltsjahr ,Haushaltsart ,Einzelplan ,Bezeichnung EP ,Gliederung ,Bezeichnung Gliederung ,Bezeichnung HSt ,Einnahme/Ausgabe ,Betrag ,Plan/Ergebnis
4290 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,101800 ,Plan
4291 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,260600 ,Plan
4292 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,7500 ,Plan
4293 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Personalnebenausgaben Sachzuwendungen/ Leistungsanreize ,Ausgabe ,150 ,Plan
4294 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Verwaltungs- und Zweckausstattung ,Ausgabe ,300 ,Plan
4295 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Sonstige Gebrauchsgegenstände ,Ausgabe ,74600 ,Plan
4296 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Haltung von Fahrzeugen ,Ausgabe ,300000 ,Plan
4297 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Betriebs- und Schmierstoffe (Kfz) ,Ausgabe ,100000 ,Plan
4298 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Kfz-Steuer ,Ausgabe ,1400 ,Plan
4299 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Kfz-Versicherungen ,Ausgabe ,37000 ,Plan
4300 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Dienst- und Schutzkleidung  pers. Ausrüstungsgegenstände ,Ausgabe ,8000 ,Plan
4301 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Fortbildung und Umschulung ,Ausgabe ,1600 ,Plan
4302 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Sonstige besondere Aufwendungen für Bedienstete ,Ausgabe ,3000 ,Plan
4303 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Sonstiger verschiedener Betriebsaufwand ,Ausgabe ,20000 ,Plan
4304 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Müllabfuhr ,Ausgabe ,8000 ,Plan
4305 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Müllabfuhr durch Privatunternehmen ,Ausgabe ,60000 ,Plan
4306 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Sachbedarf für EDV-Anlagen (Betrieb Multifunktionsgeräte) ,Ausgabe ,200 ,Plan
4307 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Selbstregulierte Schadensfälle ,Ausgabe ,100 ,Plan
4308 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Allgemeiner Bürobedarf ,Ausgabe ,1200 ,Plan
4309 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Postgebühren ,Ausgabe ,100 ,Plan
4310 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Reise- und Fahrtkosten ,Ausgabe ,200 ,Plan
4311 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Sachverständigenkosten  Gerichtskosten u.Ä. ,Ausgabe ,10000 ,Plan
4312 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Sonstige Geschäftsausgaben ,Ausgabe ,400 ,Plan
4313 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Mitgliedsbeiträge an Verbände  Vereine und dgl. ,Ausgabe ,1000 ,Plan
4314 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Innere Verrechnung Gebäudebewirtschaftungskosten ,Ausgabe ,79000 ,Plan
4315 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Innere Verrechnung Rundfunkbeitrag Kfz ,Ausgabe ,600 ,Plan
4316 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Innere Verrechnung: Versicherungen u. Beiträge ,Ausgabe ,5100 ,Plan
4317 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Innere Verrechnung Versicherungsbeiträge ,Ausgabe ,2500 ,Plan
4318 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Innere Verrechnung Verwaltungskostenbeiträge ,Ausgabe ,244900 ,Plan
4319 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Innere Verrechnung Verwaltungskostenbeiträge Grundabgabenbescheid ,Ausgabe ,2100 ,Plan
4320 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Innere Verrechnung Vergaben ,Ausgabe ,300 ,Plan
4321 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Innere Verrechnung innerstädt. Leistungen ,Ausgabe ,4000 ,Plan
4322 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Innere Verrechnung ITK-Leistungen KommunalBIT (Fachanwendungen) ,Ausgabe ,3900 ,Plan
4323 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,8300 ,Plan
4324 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,8200 ,Plan
4325 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,3000 ,Plan
4326 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Innere Verrechnung ITK-Leistungen (Miete Kopierer/Multifunktionsgeräte) ,Ausgabe ,1800 ,Plan
4327 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Abschreibungen ,Ausgabe ,200000 ,Plan
4328 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6750 ,Straßenreinigung ,Verzinsung des Anlagekapitals ,Ausgabe ,70000 ,Plan
4329 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Straßenreinigungsgebühren ,Einnahme ,756000 ,Plan
4330 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Straßenreinigungsgebühren Sonderfälle ,Einnahme ,100 ,Plan
4331 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Erstattungen durch kommunale Sonderrechnungen (GWF) ,Einnahme ,5000 ,Plan
4332 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Erstattungen durch kommunale Sonderrechnungen (infra) ,Einnahme ,170000 ,Plan
4333 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Innere Verrechnung innerstädt. Leistungen ,Einnahme ,320000 ,Plan
4334 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Beamtenbezüge ,Ausgabe ,10100 ,Plan
4335 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,"Zuführungen zur Versorgungsrücklage ""Beamte""" ,Ausgabe ,100 ,Plan
4336 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Entgelte für tariflich Beschäftigte ,Ausgabe ,658900 ,Plan
4337 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,"Versorgungsbezüge ""Beamte""" ,Ausgabe ,5400 ,Plan
4338 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,"Zuführungen zur Versorgungs- rücklage ""Ruhegehaltsempf.""" ,Ausgabe ,200 ,Plan
4339 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,51000 ,Plan
4340 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,129900 ,Plan
4341 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,3700 ,Plan
4342 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Verwaltungs- und Zweckausstattung ,Ausgabe ,300 ,Plan
4343 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Sonstige Gebrauchsgegenstände ,Ausgabe ,4000 ,Plan
4344 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Haltung von Fahrzeugen ,Ausgabe ,63000 ,Plan
4345 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Betriebs- und Schmierstoffe (Kfz) ,Ausgabe ,20000 ,Plan
4346 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Dienst- und Schutzkleidung  pers. Ausrüstungsgegenstände ,Ausgabe ,4500 ,Plan
4347 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Fortbildung und Umschulung ,Ausgabe ,1200 ,Plan
4348 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Sonstige besondere Aufwendungen für Bedienstete ,Ausgabe ,1700 ,Plan
4349 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Sonstiger verschiedener Betriebsaufwand ,Ausgabe ,500 ,Plan
4350 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Müllabfuhr ,Ausgabe ,42000 ,Plan
4351 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Müllabfuhr durch Privatunternehmen ,Ausgabe ,24400 ,Plan
4352 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Sachbedarf für EDV-Anlagen (Betrieb Multifunktionsgeräte) ,Ausgabe ,700 ,Plan
4353 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Selbstregulierte Schadensfälle ,Ausgabe ,100 ,Plan
4354 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Allgemeiner Bürobedarf ,Ausgabe ,500 ,Plan
4355 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Reise- und Fahrtkosten ,Ausgabe ,500 ,Plan
4356 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Sachverständigenkosten  Gerichtskosten u.Ä. ,Ausgabe ,5000 ,Plan
4357 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Mitgliedsbeiträge an Verbände  Vereine und dgl. ,Ausgabe ,900 ,Plan
4358 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Innere Verrechnung Gebäudebewirtschaftungskosten ,Ausgabe ,47000 ,Plan
4359 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Innere Verrechnung: Versicherungen u. Beiträge ,Ausgabe ,2500 ,Plan
4360 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Innere Verrechnung Versicherungsbeiträge ,Ausgabe ,1400 ,Plan
4361 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Innere Verrechnung Verwaltungskostenbeiträge ,Ausgabe ,117400 ,Plan
4362 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Innere Verrechnung Vergaben ,Ausgabe ,100 ,Plan
4363 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Innere Verrechnung Postgebühren ,Ausgabe ,100 ,Plan
4364 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Innere Verrechnung innerstädt. Leistungen ,Ausgabe ,17000 ,Plan
4365 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Innere Verrechnung ITK-Leistungen KommunalBIT (Fachanwendungen) ,Ausgabe ,2200 ,Plan
4366 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,4900 ,Plan
4367 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,4900 ,Plan
4368 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,1800 ,Plan
4369 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Innere Verrechnung ITK-Leistungen (Miete Kopierer/Multifunktionsgeräte) ,Ausgabe ,1100 ,Plan
4370 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Abschreibungen ,Ausgabe ,5600 ,Plan
4371 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6755 ,Straßenreinigung - Verrechnung/Straßenbetrieb ,Verzinsung des Anlagekapitals ,Ausgabe ,16500 ,Plan
4372 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Parkplatzgebühren und Ähnl. ,Einnahme ,1700000 ,Plan
4373 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Parkplatzgebühren und Ähnl. TG/SR ,Einnahme ,27000 ,Plan
4374 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Parkplatzgebühren und Ähnl. TG/Sth ,Einnahme ,35000 ,Plan
4375 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Umsatzsteuer aus Beiträgen und Ähnl. ,Einnahme ,11000 ,Plan
4376 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Beamtenbezüge ,Ausgabe ,3400 ,Plan
4377 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Entgelte für tariflich Beschäftigte ,Ausgabe ,90600 ,Plan
4378 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,"Versorgungsbezüge ""Beamte""" ,Ausgabe ,1800 ,Plan
4379 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,"Zuführungen zur Versorgungs- rücklage ""Ruhegehaltsempf.""" ,Ausgabe ,100 ,Plan
4380 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,7000 ,Plan
4381 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,17900 ,Plan
4382 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,500 ,Plan
4383 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Unterhalt eigener Gebäude TG/Sth ,Ausgabe ,20000 ,Plan
4384 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Unterhalt von Straßen  Wegen u.Ä. (Straßengrün) ,Ausgabe ,16000 ,Plan
4385 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Unterhalt von Parkplätzen (Parkautomaten) ,Ausgabe ,10000 ,Plan
4386 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Unterhalt: Verkehrssich. Anlagen ,Ausgabe ,500 ,Plan
4387 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Sonstiger Straßenunterhalt (Straßenbegleitgrün) ,Ausgabe ,1000 ,Plan
4388 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Sonstige Gebrauchsgegenstände ,Ausgabe ,200 ,Plan
4389 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Mieten für Maschinen  Fahrzeuge  Geräte ,Ausgabe ,4700 ,Plan
4390 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Haus-  Grundstückslasten - TG/Sth ,Ausgabe ,15000 ,Plan
4391 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Reinigungskosten - TG/Sth ,Ausgabe ,3500 ,Plan
4392 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Strom  Gas und Ähnl. - TG/Sth ,Ausgabe ,4100 ,Plan
4393 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Haltung von Fahrzeugen ,Ausgabe ,1500 ,Plan
4394 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Betriebs- und Schmierstoffe (Kfz) ,Ausgabe ,2000 ,Plan
4395 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Dienst- und Schutzkleidung  pers. Ausrüstungsgegenstände ,Ausgabe ,400 ,Plan
4396 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Fortbildung und Umschulung ,Ausgabe ,100 ,Plan
4397 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Sonstige besondere Aufwendungen für Bedienstete ,Ausgabe ,100 ,Plan
4398 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Sonstiger verschiedener Betriebsaufwand ,Ausgabe ,500 ,Plan
4399 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Straßenreinigung (öffentl. Verkehrsgrund) ,Ausgabe ,235000 ,Plan
4400 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Sonstige Dienstleistungen durch Dritte - TG/Sth ,Ausgabe ,3100 ,Plan
4401 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Sonstige Dienstleistungen durch Dritte (Sicherheitsdienst) -TG/Sth ,Ausgabe ,3500 ,Plan
4402 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Umsatzsteuer als Vorsteuer ,Ausgabe ,7000 ,Plan
4403 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Umsatzsteuer (Zahllast an das Finanzamt) ,Ausgabe ,5000 ,Plan
4404 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Versicherungen - TG/Sth ,Ausgabe ,900 ,Plan
4405 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Erstattungen an Eigenbetriebe (StEF) ,Ausgabe ,201600 ,Plan
4406 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Innere Verrechnung Verwaltungskostenbeiträge ,Ausgabe ,17500 ,Plan
4407 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Innere Verrechnung Vergaben ,Ausgabe ,100 ,Plan
4408 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Innere Verrechnung innerstädt. Leistungen ,Ausgabe ,1700 ,Plan
4409 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Innere Verrechnung ITK-Leistungen KommunalBIT (Fachanwendungen) ,Ausgabe ,200 ,Plan
4410 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,500 ,Plan
4411 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,300 ,Plan
4412 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,200 ,Plan
4413 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Abschreibungen - TG/Sth ,Ausgabe ,22000 ,Plan
4414 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Abschreibungen Parkflächen ,Ausgabe ,4500 ,Plan
4415 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Verzinsung des Anlagekapitals - TG/Sth ,Ausgabe ,53900 ,Plan
4416 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6800 ,Parkeinrichtungen ,Verzinsung des Anlagekapitals Parkflächen ,Ausgabe ,252000 ,Plan
4417 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,Sonstige Kostenersätze (Unterhalt Gewässer) ,Einnahme ,15000 ,Plan
4418 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,Beamtenbezüge ,Ausgabe ,3400 ,Plan
4419 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,Entgelte für tariflich Beschäftigte ,Ausgabe ,173400 ,Plan
4420 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,"Versorgungsbezüge ""Beamte""" ,Ausgabe ,1800 ,Plan
